date,gw_01,gw_02,gw_03,gw_04,gw_05,gw_06,gw_07,gw_08,gw_09,gw_10,gw_11,gw_12,gw_13,gw_14,gw_15,gw_16,gw_17,gw_18,gw_19,gw_20,gw_21
1921-10-31,96.75102624313158,143.95836795626573,66.37555122342084,-29.34509453695468,19.40323157501971,69.16414784297243,10.865547777850836,36.996417264960726,-31.440828771379838,7.397376682168545,21.82387398424528,-6.230673042716971,-2.029721951213922,64.57652193378566,-558.4552170340252,73.06784589336549,13.177495892501359,11.25484823201024,170.6828179309561,31.29751062124186,161.8485766432943
1921-11-30,56.876505601888645,85.15366675213441,37.045195880989326,1.952356168277895,20.477466357274935,37.14235759276739,5.868049172086663,31.136455731508313,-8.309445314496848,13.202367853375574,9.68889414658652,-2.9922147251388194,2.730856095021302,44.35211309090232,7.1767632044255905,37.66339622984697,-0.9740187466815335,-2.6552370589277174,104.51439513936737,19.585397331140747,96.26799645911208
1921-12-31,40.47437268836647,67.14186306614701,44.20270935944457,72.08484806364916,54.77440799236936,82.99059409737912,20.74915886960692,38.46286653201467,88.44899332232721,77.5615477524848,44.765837293543754,41.41136787542875,52.56596905064385,30.386704292549958,85.4012408006661,10.24125008114068,-25.72225196152633,37.48547898245339,58.64600221927033,5.499712403547768,-3.8228180901452333
1922-01-31,29.73326965417872,56.69820041012899,15.543345742868958,7.086616670390954,0.7568955651118561,23.960248274022007,4.13725099735588,32.46307525384147,38.273919203919554,3.1595977189737137,24.46524091591179,5.817757426659419,17.5009238358286,27.02387800581853,49.963704636255876,11.723705576830469,-10.874022182820864,5.412562954394694,30.927358762211007,1.5116701450277006,-18.390658584220887
1922-02-28,27.785729541418124,60.0296346559548,40.417930714318594,85.74848363014658,85.41388107835719,129.16290177961218,34.435571127362124,60.578030357658996,112.624621520002,56.6414284341186,69.02980347494042,43.179080027425506,77.4689140623618,19.909257171138908,65.08092695368883,4.994725824871789,-14.520582129926133,22.43717063480336,49.979034417147844,9.173591501183067,-17.373361376008226
1922-03-31,22.56229568618632,40.22519928212868,-14.623387732775651,1.7421811541537209,7.772095221529097,-4.107257868045167,9.74091757362867,34.49284542032666,8.509006476725688,-7.734996785566896,10.309149757236092,2.2479053044268054,22.01247060982321,24.502108391716146,71.37182441336456,9.854396412146023,-7.2957528375454626,28.29766172540824,47.66407249118415,11.04043361965911,26.97776083405421
1922-04-30,19.08414117645987,26.735000419351707,8.599544579748313,15.094264357548502,50.978329855742345,1.4302773315225972,15.236152981962814,30.30569384684745,14.161292190153658,8.333264078733922,20.453139799513824,10.122291688178235,23.581342348134434,23.493240379700612,71.29296189004837,13.257586599881638,6.5357574789229105,14.353450333768784,50.502361776694954,16.073467493585127,47.338720307685016
1922-05-31,13.613232395942358,18.82265629186867,3.7845628967130853,3.059802305211921,80.47493188851159,-1.384636421806924,24.137037177258637,33.21391120082565,70.90792382037243,106.71922771482438,117.03085791771075,94.30596434434104,86.79482502375991,48.56778126952666,246.21111669447762,20.119482890486026,8.835774256977977,54.843696733706636,75.0821442395705,14.802466519255589,57.11008704210083
1922-06-30,6.355180103922139,10.215976014454856,-0.4910036119222885,-53.77505298849082,-66.75217983606761,-29.421695746004634,-4.561426756745443,24.820907274409173,18.546267867461765,22.16775305392753,31.367771453420517,40.34586619503341,49.4520810485318,70.908852214771,213.7610502525112,23.705051323384808,17.326649413736412,50.506394411493325,62.559097801529,10.038215155688789,57.701848955135326
1922-07-31,3.237103599122454,7.757524304335758,-1.6393277371720452,-64.79610361556085,-74.80382893497861,-40.68432898216681,-19.24463435868612,6.508488780173386,-55.12949665696704,-81.41126323923577,-105.83399780494615,-77.36170237047588,-20.025513460828087,48.89409911317744,45.193912802346226,11.256512833850676,8.871218402401093,19.89436259892926,61.58889188002826,13.332426251990825,55.25141301864992
