date,gw_01,gw_02,gw_03,gw_04,gw_05,gw_06,gw_07,gw_08,gw_09,gw_10,gw_11,gw_12,gw_13,gw_14,gw_15,gw_16,gw_17,gw_18,gw_19,gw_20,gw_21
1921-10-31,96.83978653668429,146.92839812088462,70.02386453242045,-28.390550976531816,20.35323763616448,70.15191805644838,10.975078007575206,39.68863134043379,-30.721724007964784,9.762658815694728,22.83655728347808,-5.441047702057624,-0.1638148457366333,65.50581512069223,-558.0985526044761,74.19507948027622,14.523374590778538,12.45999189685743,170.70253479394708,31.48456708670265,161.84132619008957
1921-11-30,56.955816362692175,86.00157695851254,39.92070850784192,2.1169055211539183,20.331207877851373,38.39316358158348,5.932959576389708,31.849905783160338,-8.168095592373007,16.908607228944877,11.037227105595278,-2.4065556109303476,5.695639788848378,45.01253945458966,7.573626294488685,38.28994639856149,-0.06621694707264325,-2.356072567454037,104.6680029741809,19.56384494840059,96.36985894350401
1921-12-31,40.83760099291575,79.97386860940796,65.49955609599537,74.55025026172972,57.007741847275234,87.84344767355239,21.06368829233887,47.798894785429134,90.71632330613066,85.79250628729385,48.48960598751396,42.989443190438806,58.351439020325586,33.49870108190999,86.27429114901517,18.67709192571008,-12.49398693854382,45.284718425327235,59.64770655553623,7.140470732028053,-3.2157761465812342
1922-01-31,29.605299679474744,59.265879704258495,18.79083856029326,6.5475491900310585,0.6598815700438259,23.969712325901238,4.076958649742141,31.184659021567207,38.776528554583344,0.6445419438812383,23.937347255470428,5.592356081353071,16.516913550793184,29.933205740895616,50.46951739781694,15.907699391938616,-7.075239883615451,6.450699012570979,30.794855199442942,1.8517222798975652,-18.09446715081721
1922-02-28,27.69227308715484,60.13678275998873,39.93621720949014,85.77957423535722,85.01318615294224,129.67655970908373,34.43779851615039,58.56250049237899,113.17210092679802,60.652503849941155,69.62524299658858,43.71113803835178,79.85142617709195,22.17392645544306,65.45565593417072,6.23832739699818,-13.64814348669816,22.58945169044107,50.71981939944355,9.639983092718275,-15.786831154418884
1922-03-31,22.547553531308193,36.73164649670168,-14.657349027970106,0.8945291796077846,6.066748738131414,-4.9217171141262295,9.600908683368662,30.631795634937156,7.809900896804143,-8.048418147579701,8.175279038395786,1.5407142311086244,20.05011315204858,22.32594473482992,70.60165298228709,7.53174240332047,-10.98950561311952,27.366045601378428,47.528325983122926,10.92072714929284,28.58581227042091
1922-04-30,19.043099174838115,24.16119843124265,4.486167114022159,14.616396287025248,50.278960178389696,1.2815716673480066,15.187147124067604,28.35929855099046,13.961502046713615,7.3194327864586874,19.953588485815143,9.73852460336057,22.804653320161076,23.40670544518643,71.11040798882398,12.550733343473443,6.1916603798300445,12.68095702366197,50.48453486430068,16.04147049114227,47.33707994087473
1922-05-31,13.618374395343857,19.38136220058386,3.7486412755361176,3.003644063406861,80.59754187584893,-1.4156954095386745,24.141703035689133,33.93429303435826,71.07342809865553,106.93394346041114,117.14385781364494,94.53180414976963,87.02047547978096,48.4874172361182,246.15932548511378,20.03466219916553,9.17300862290249,55.15870536373093,75.09236424322944,14.854224674751984,57.29817262025781
1922-06-30,6.345642837637236,9.943683097654498,-1.0480662517564114,-53.86690200556597,-66.93283416081682,-29.457524884729818,-4.574505417870943,24.65599343367986,18.43454722151611,22.142775240929048,31.24232717859564,40.293887303395834,49.422591438056166,70.908852214771,213.73709829253528,23.64010697148539,17.27515224760739,50.49683253565056,62.55903768060631,10.03732138689747,57.7052784185172
1922-07-31,3.2143066657941435,7.133916829033373,-2.764079800417911,-64.9632788244539,-74.84194165568992,-40.72437569730623,-19.26261781139182,6.516187109296152,-55.14268519832766,-81.36957422049666,-105.8938671069887,-77.3698238370737,-20.242700378047893,48.86306440953582,45.24026863174992,11.111285055771319,8.841820936277463,19.894506241946104,61.5629556060713,13.318030370521955,55.16427233127023
