   Ordinate,   Date / Time,ADJCLRLK_MAY1_DV STORAGE L2020A,AVAILABLE_SUPPLY_NID_DV STORAGE L2020A,BMASDV STORAGE L2020A,CLRLK_MAY1_DV STORAGE L2020A,CVP_SL STORAGE L2020A,EBMUD_TOTALSTORAGEDV STORAGE L2020A,GROSS_STORAGE_NID_DV STORAGE L2020A,MFPPOW_FRMDW_STORAGEDV STORAGE L2020A,MFPTOT_STORAGEDV STORAGE L2020A,OROPRESEPSTOR STORAGE L2020A,PGERESBALANCE STORAGE L2020A,PGERESBALANCENEG STORAGE L2020A,PGERESBALANCEPOS STORAGE L2020A,PGESTORAGE STORAGE L2020A,PGESTORAGE_LEVEL3LODIDV STORAGE L2020A,PGESTORAGE_LEVEL4INITDV STORAGE L2020A,REMWQRELCAP STORAGE L2020A,S15 STORAGE L2020A,S17 STORAGE L2020A,S25 STORAGE L2020A,S27 STORAGE L2020A,S28 STORAGE L2020A,S29 STORAGE L2020A,S30 STORAGE L2020A,S31 STORAGE L2020A,S32 STORAGE L2020A,S33 STORAGE L2020A,S34 STORAGE L2020A,S422 STORAGE L2020A,S422_C6 STORAGE L2020A,S422_C7 STORAGE L2020A,S422_C8 STORAGE L2020A,S422_CC STORAGE L2020A,S422_P STORAGE L2020A,SIO STORAGE L2020A,SIO_CVP STORAGE L2020A,SIO_FWUA STORAGE L2020A,SIO_SWP STORAGE L2020A,S_ADJCLRLK STORAGE L2020A,S_ALMNR STORAGE L2020A,S_ALOHA STORAGE L2020A,S_ALPNE STORAGE L2020A,S_AMADR STORAGE L2020A,S_ANTLP STORAGE L2020A,S_BEARD STORAGE L2020A,S_BLKBT STORAGE L2020A,S_BLUMD STORAGE L2020A,S_BOWMN STORAGE L2020A,S_BRYSA STORAGE L2020A,S_BTVLY STORAGE L2020A,S_BUCKS STORAGE L2020A,S_CAPLS STORAGE L2020A,S_CLRLK STORAGE L2020A,S_CMBIE STORAGE L2020A,S_CMCHE STORAGE L2020A,S_CMPFW STORAGE L2020A,S_DAVIS STORAGE L2020A,S_DONLL STORAGE L2020A,S_EBTML STORAGE L2020A,S_ECHOL STORAGE L2020A,S_ENGLB STORAGE L2020A,S_EPARK STORAGE L2020A,S_ESTMN STORAGE L2020A,S_FOLSM STORAGE L2020A,S_FOLSMINIT_DV_DV STORAGE L2020A,S_FOLSM_CARRYOVER_DV STORAGE L2020A,S_FOLSM_CVP STORAGE L2020A,S_FOLSM_DELTA STORAGE L2020A,S_FOLSM_DELTA_S STORAGE L2020A,S_FOLSM_EBMUD STORAGE L2020A,S_FOLSM_MON STORAGE L2020A,S_FOLSM_TRANS STORAGE L2020A,S_FOLSM_UPSTREAM STORAGE L2020A,S_FOLSM_WHEELCVC STORAGE L2020A,S_FOLSM_WHEELJPOD STORAGE L2020A,S_FOLSM_WHLCVC STORAGE L2020A,S_FRDYC STORAGE L2020A,S_FRMAN STORAGE L2020A,S_FRMDW STORAGE L2020A,S_FRNCH STORAGE L2020A,S_GERLE STORAGE L2020A,S_HHOLE STORAGE L2020A,S_HNSLY STORAGE L2020A,S_ICEHS STORAGE L2020A,S_INDVL STORAGE L2020A,S_JKSMD STORAGE L2020A,S_JNKSN STORAGE L2020A,S_KSWCK STORAGE L2020A,S_LBEAR STORAGE L2020A,S_LCBRF STORAGE L2020A,S_LGRSV STORAGE L2020A,S_LKVLY STORAGE L2020A,S_LOONL STORAGE L2020A,S_LOSVQ STORAGE L2020A,S_LWSTN STORAGE L2020A,S_LYONS STORAGE L2020A,S_MCLRE STORAGE L2020A,S_MDSTO STORAGE L2020A,S_MELON STORAGE L2020A,S_MERLC STORAGE L2020A,S_MLRTN STORAGE L2020A,S_MTMDW STORAGE L2020A,S_NBB_APR STORAGE L2020A,S_NBB_AUG STORAGE L2020A,S_NBB_JUL STORAGE L2020A,S_NBB_JUN STORAGE L2020A,S_NBB_MAR STORAGE L2020A,S_NBB_MAY STORAGE L2020A,S_NBB_SEP STORAGE L2020A,S_NBLDB STORAGE L2020A,S_NHGAN STORAGE L2020A,S_NTOMA STORAGE L2020A,S_OROVL STORAGE L2020A,S_OROVL_DELTA STORAGE L2020A,S_OROVL_DELTA_S STORAGE L2020A,S_OROVL_MON STORAGE L2020A,S_OROVL_TRANS STORAGE L2020A,S_OROVL_UPSTREAM STORAGE L2020A,S_OROVL_WHEELCVC STORAGE L2020A,S_OROVL_WHEELJPOD STORAGE L2020A,S_OROVL_WHLCVC STORAGE L2020A,S_OROVL_WTS STORAGE L2020A,S_OROVL_WTS_STG1 STORAGE L2020A,S_PARDE STORAGE L2020A,S_PCRST STORAGE L2020A,S_PEDRO STORAGE L2020A,S_RLIEF STORAGE L2020A,S_RLLNS STORAGE L2020A,S_RLLNS_NID STORAGE L2020A,S_RLLNS_PGE STORAGE L2020A,S_RNCHO STORAGE L2020A,S_RVPHB STORAGE L2020A,S_SCOTF STORAGE L2020A,S_SGRGE STORAGE L2020A,S_SHSTA STORAGE L2020A,S_SHSTA4 STORAGE L2020A,S_SHSTA_DELTA STORAGE L2020A,S_SHSTA_DELTA_S STORAGE L2020A,S_SHSTA_MON STORAGE L2020A,S_SHSTA_TRANS STORAGE L2020A,S_SHSTA_UPSTREAM STORAGE L2020A,S_SHSTA_WHEELCVC STORAGE L2020A,S_SHSTA_WHEELJPOD STORAGE L2020A,S_SHSTA_WHLCVC STORAGE L2020A,S_SHSTA_WTS STORAGE L2020A,S_SHSTA_WTS_STG1 STORAGE L2020A,S_SILVR STORAGE L2020A,S_SLTSP STORAGE L2020A,S_SLUIS STORAGE L2020A,S_SLUIS_CVP STORAGE L2020A,S_SLUIS_CVP_DELTA STORAGE L2020A,S_SLUIS_CVP_DELTA_S STORAGE L2020A,S_SLUIS_CVP_MON STORAGE L2020A,S_SLUIS_CVP_TRANS STORAGE L2020A,S_SLUIS_CVP_UPSTREAM STORAGE L2020A,S_SLUIS_CVP_WHEELCVC STORAGE L2020A,S_SLUIS_CVP_WHEELJPOD STORAGE L2020A,S_SLUIS_CVP_WHLCVC STORAGE L2020A,S_SLUIS_SWP STORAGE L2020A,S_SLUIS_SWP_DELTA STORAGE L2020A,S_SLUIS_SWP_DELTA_S STORAGE L2020A,S_SLUIS_SWP_MON STORAGE L2020A,S_SLUIS_SWP_TRANS STORAGE L2020A,S_SLUIS_SWP_UPSTREAM STORAGE L2020A,S_SLUIS_SWP_WHEELCVC STORAGE L2020A,S_SLUIS_SWP_WHEELJPOD STORAGE L2020A,S_SLUIS_SWP_WHLCVC STORAGE L2020A,S_SLYCK STORAGE L2020A,S_SPICE STORAGE L2020A,S_SPLDG STORAGE L2020A,S_STMPY STORAGE L2020A,S_THRMA STORAGE L2020A,S_THRMF STORAGE L2020A,S_TRLCK STORAGE L2020A,S_TRNTY STORAGE L2020A,S_TRNTY_DELTA STORAGE L2020A,S_TRNTY_DELTA_S STORAGE L2020A,S_TRNTY_MON STORAGE L2020A,S_TRNTY_TRANS STORAGE L2020A,S_TRNTY_UPSTREAM STORAGE L2020A,S_TRNTY_WHEELCVC STORAGE L2020A,S_TRNTY_WHEELJPOD STORAGE L2020A,S_TRNTY_WHLCVC STORAGE L2020A,S_TULOC STORAGE L2020A,S_UBEAR STORAGE L2020A,S_UNVLY STORAGE L2020A,S_UPPERFEATHER STORAGE L2020A,S_WDWRD STORAGE L2020A,S_WKYTN STORAGE L2020A,TOTAL_MOUNTAIN_STORAGE_NID_DV STORAGE L2020A,WSI_CVP_STORAGE STORAGE L2020A
42,30.Jun.13,199.04,253.43,166.03,176.83,323.99,566.52,216.45,71.35,278.94,1710.2,-14.44,14.44,0,122.89,112,136.16,75,32.494,0,72,116.91,164.04,315,0,0,0,0,0,153.44,153.44,153.44,153.44,153.44,0,220.06,0,220.06,0,75.98,902,5.063,9.39,15.58,20.877,61.662,20,15.07,52.497,1114,42.2,86.2,22.338,918,5.555,247.93,72.81,64.572,58.42,132,1.943,65,38.472,19.14,475.11,547.72,315.85,551.4,475.11,475.11,0,469.32,475.11,472.07,475.11,475.11,475.11,38.877,32.179,69.46,16.841,1.26,199.89,21.356,37.888,44.1,50.938,29.301,23.77,32.014,3.201,68.703,4.8527,62.167,153.44,14,4.3,475.19,20,1748.9,47.026,220.06,10,0,0,0,0,0,0,0,624.37,133,8.76,2376.3,2376.3,2376.3,2140.9,2376.3,2121.1,2376.3,2376.3,2376.3,0,0,186.59,17.87,1271,15.1,54.703,50.46,4.243,0,6.143,39.552,38.3,2824.1,0,2824.1,2824.1,2787,2824.1,2804.6,2824.1,2824.1,2824.1,0,0,8.0388,90.87,379,323.99,323.99,323.99,345.97,323.99,345.97,323.99,323.99,323.99,55,55,55,130.8,55,140.1,55,55,55,48.99,135.56,74.823,18.218,57.041,24,32,1580.1,1580.1,1580.1,1580.1,1580.1,1580.1,1580.1,1580.1,1580.1,67,7.04,233.15,1281.9,2,240,121.92,5203.3
43,31.Jul.13,199.04,253.43,0,176.83,192.31,545.23,216.45,69.46,269.35,1710.2,0,0,0,100.4,94,115.26,75,40,0,72,122,165,315,0,0,0,0,0,160,160,160,160,160,0,164.55,0,164.55,0,16.91,867,2.3134,8.59,14.297,19.628,60.399,20,13.18,55.797,1064.3,42.1,76.7,18.413,858.9,5.4,223.11,55.9,61.205,58.287,128,1.8996,65,12.195,13.08,303.19,422,203.98,426.59,303.19,303.19,0,366.89,303.19,372.18,303.19,303.19,303.19,30.877,30,65.69,16.561,1.26,181.24,14.828,35.335,28.51,45.718,25.961,23.77,27.746,3.201,68.136,4.5948,54.778,160,14,2.4,373.49,21,1660.2,42.348,164.55,6,0,0,0,0,0,0,0,557.31,118.51,8.76,1759.1,1759.1,1759.1,1868.2,1759.1,1874,1759.1,1759.1,1759.1,0,0,194.12,15.56,1167.9,14.5,54.083,44.083,10,0,5.648,32.428,38.3,2156.1,0,2156.1,2156.1,2174.6,2156.1,2212.2,2156.1,2156.1,2156.1,0,0,6.7095,72.66,346.5,192.31,192.31,192.31,163.77,192.31,138.37,192.31,192.31,192.31,154.2,145.5,145.5,55,154.2,55,154.2,154.2,154.2,39.08,127.08,60.559,16.516,57.041,24,32,1343.5,1343.5,1343.5,1343.5,1343.5,1343.5,1343.5,1343.5,1343.5,67,5.75,202.1,1215.5,2,240,121.91,3995.1
44,31.Aug.13,199.04,253.43,0,176.83,90,529.13,216.45,65.69,246.93,1710.2,0,0,0,77.66,76,100.2,75,30.36,0,72,116.72,145.03,315,0,0,0,0,0,160,160,160,160,160,0,139.17,0,139.17,0,-3.92,832,0,7.45,12.918,18.769,58.612,20,9.97,51.168,1017.3,41.6,68.4,14.376,838.1,5.3,212.83,42.89,59.267,48.602,122,1.6507,65,5,12.24,247.54,240.53,93.14,246.52,247.54,247.54,0,247.54,247.54,247.54,247.54,247.54,247.54,22.198,29.292,62.05,16.218,1.26,161.59,8.391,32.932,10,40.24,22.674,23.77,19.96,3.201,67.267,4.3615,47.389,160,14,1.3,288.27,22,1605.7,38.541,139.17,4,0,0,0,0,0,0,0,501.8,105.73,6.5,1593,1593,1593,1593,1593,1593,1593,1593,1593,0,0,194.3,13.256,1088.6,12.8,60.375,50.375,10,0,4.017,25.341,22.833,1843.6,0,1843.6,1843.6,1842.4,1843.6,1843.6,1843.6,1843.6,1843.6,0,0,5.6486,57.7,145,90,90,90,90,90,90,90,90,90,55,55,55,55,55,55,55,55,55,27.83,114.63,50.561,14.963,12.888,24,30,1104.2,1104.2,1104.2,1104.2,1104.2,1104.2,1104.2,1104.2,1104.2,67,2.95,171.05,1152.4,2,240,119.71,3285.4
45,30.Sep.13,199.04,253.43,0,176.83,123.31,520.51,216.45,62.05,223.64,1710.2,0,0,0,58,58,77.66,75,20.632,0,44,111.72,122.27,315,0,0,0,0,0,160,160,160,160,160,0,160.44,0,160.44,0,-22.86,787,0,6.08,11.765,17.6,53.198,20,7.17,45.392,997.8,39.9,60.4,13.866,819.1,5.4238,212.61,39.12,57.382,35.6,118,0.07,65,4.851,11.89,224.19,220.69,90,223.11,224.19,224.19,0,224.19,224.19,224.19,224.19,224.19,224.19,13.179,28.979,60,15.016,1.26,115.15,8.279,30.529,9.85,35.269,20.15,23.77,13.326,3.201,60.89,4.1745,40,160,14,1.5,235.93,20,1588.1,37.046,160.44,3,0,0,0,0,0,0,0,476.89,96.58,6.5,1583.3,1583.3,1583.3,1583.3,1583.3,1583.3,1583.3,1583.3,1583.3,0,0,189.9,10.742,1048.4,11.064,61.159,51.924,9.235,0,2.5177,18.617,7.5,1888.3,0,1889.2,1889.2,1889.2,1889.2,1889.2,1888.3,1888.3,1888.3,0,0,3.744,44.67,178.3,123.31,123.13,123.13,125.87,123.31,123.13,123.31,123.31,123.31,55,55,55,55,55,55,55,55,55,22.2,99.69,45.897,13.939,12.888,24,27,946.5,947.7,947.7,947.7,947.7,947.7,946.5,946.5,946.5,63.5,1.58,144.35,1079.9,2.001,235,109.26,3182.3
46,31.Oct.13,199.04,253.43,0,176.83,156,504.73,216.45,60,175.15,1583.3,0,0,0,40,40,52.25,75,10.919,0,44,107.04,110.97,280,0,0,0,0,0,154.47,154.47,154.47,154.47,154.47,0,135,0,135,0,-33.17,743,0,5.01,11.047,16.6,41.8,12.18,5.42,38.551,976.4,38.5,55.6,13,808.8,5.555,225.63,37.42,57.826,23.4,118,0.07,65,4.788,11.75,146.73,143.65,342.16,145.49,146.73,146.73,0,146.73,146.73,146.73,146.73,146.73,146.73,8.75,28.673,56.31,12.687,1.26,113.67,8.119,29.927,9.7,34.396,17.482,23.77,8.287,3.201,47,3.9203,38.99,154.47,14,1.5,177.31,17,1581,35.23,135,3,0,0,0,0,0,0,0,448.03,91.65,6.5,1542.9,1542.9,1542.9,1542.9,1542.9,1542.9,1542.9,1542.9,1542.9,0,0,161.1,6.802,1034.2,9.104,62.357,52.357,10,0,2.1753,19.656,7.5,1829.9,0,1829.9,1829.9,1760.6,1829.9,1760.8,1829.9,1829.9,1829.9,0,0,2.1249,31.71,211,156,156,156,225.65,156,225.52,156,156,156,55,55,55,55,55,55,55,55,55,25.98,84.75,32.892,13.56,12.888,24,13.567,918.2,918.2,918.2,918.2,918.2,918.2,918.2,918.2,918.2,57,1.38,137.91,1018.4,2,217,97.31,3050.8
47,30.Nov.13,199.04,253.43,0,176.83,231.07,486.22,216.45,56.31,169.98,1583.3,0,0,0,30,30,38.33,75,9.8,0,44,102.49,95,280,0,0,0,0,0,147.64,147.64,147.64,147.64,147.64,0,135,0,135,0,-39.75,741,0,4.51,10.888,16.2,34.223,12.13,5,33.413,966.8,37.9,55.1,11.914,802.2,5.555,209.34,33.45,57.838,18,122,0.07,65,4.481,11.7,90,84.33,296.72,90,90,90,0,90,90,90,90,90,90,6.948,28.625,53.03,12.592,1.26,107.61,8.196,29.558,9.63,33.978,16.023,23.77,5.295,3.201,44.82,3.7855,38.255,147.64,14,1.9,163.34,15,1593.2,34.927,135,4,0,0,0,0,0,0,0,416.38,89.9,6.5,1467.1,1467.1,1467.1,1467.1,1467.1,1467.1,1467.1,1467.1,1467.1,0,0,154.88,3.5,1013.1,6.86,65.996,55.996,10,0,1.441,18.152,7.5,1694,0,1694,1694,1660.4,1694,1650.1,1694,1694,1694,0,0,1.6228,24.7,286.1,231.07,231.07,231.07,255.81,231.07,263.39,231.07,231.07,231.07,55,55,55,55,55,55,55,55,55,18.58,75,26.332,13.681,12.888,24,13,904.1,904.1,904.1,904.1,904.1,904.1,904.1,904.1,904.1,57,1.9628,132.07,1005.5,2,206,87.26,2919.2
48,31.Dec.13,199.04,253.43,0,176.83,241.22,469.63,216.45,53.03,160.64,1583.3,3.615,0,3.6153,20,20,30,75,9.8,0,44,94.71,95,280,0,0,0,0,0,140.01,140.01,140.01,140.01,140.01,0,135,0,135,0,-44.28,754,0,4.63,10.701,16.172,30.3,12.43,4.87,29.191,959.1,38.3,55.269,10.749,797.7,5.555,193.14,30.04,57.205,11.2,128,0.07,65,4.206,11.71,90,78.61,275,90,90,90,0,90,90,90,90,90,90,5.167,28.574,41.4,12.402,1.26,68.06,8.536,29.424,9.58,33.437,15.13,23.77,3.3,3.201,44.643,3.5908,37.516,140.01,14,2,146.91,15,1597.9,36.133,135,4,0,0,0,0,0,0,0,384.47,88.67,6.5,1377.2,1377.2,1377.2,1376.9,1377.2,1377.2,1377.2,1377.2,1377.2,0,0,148.48,2.146,1010.3,4.576,58.034,58.034,0,0,0.861,16.363,7.5,1390.5,0,1468.6,1468.6,1467.7,1468.6,1468.6,1390.5,1390.5,1390.5,0,0,1.1156,16.7,296.2,241.22,241.22,241.22,241.22,241.22,241.22,241.22,241.22,241.22,55,55,55,55,55,55,55,55,55,20.105,70,23.514,13.731,12.888,24,13,882.8,882.8,882.8,882.8,882.8,882.8,882.8,882.8,882.8,57,2.1656,126.29,1019.1,2,206,81.61,2604.5
49,31.Jan.14,199.04,241.99,0,176.83,410.37,460.68,216.45,53.03,160.64,1583.3,4.208,0,4.2079,10,10,20,75,9.8,0,44,94.24,159.87,280,0,0,0,0,0,133.81,133.81,133.81,133.81,133.81,0,135,0,135,0,-17.77,772,0,4.87,10.515,16.377,27.7,15.18,4.72,26.894,950.5,38.4,56.038,9.899,824.2,5.555,177.31,26.05,56.35,7.6,132,0.07,65,1.5,11.85,90,0,567,90,90,90,0,90,90,90,90,90,90,3.812,28.66,40.76,12.364,1.26,65.6,8.956,27.691,9.5,33.302,14.907,23.77,3.3,3.201,41.58,3.3985,35.853,133.81,14,1.2146,136.57,17,1600,36.963,135,4,0,0,0,0,0,0,0,352.46,87.91,6.5,1307.2,1307.2,1307.2,1307.2,1307.2,1307.2,1307.2,1307.2,1307.2,0,0,151.37,1.633,966.8,2.102,59.502,59.502,0,0,1.1719,14.858,7.5,1287.1,0,1287.1,1287.1,1287.9,1287.1,1287.1,1287.1,1287.1,1287.1,0,0,0.6838,6.7,465.4,410.37,410.37,410.37,410.37,410.37,410.37,410.37,410.37,410.37,55,55,55,55,55,55,55,55,55,25.16,64.79,21.217,13.873,12.888,24,18,700,700,700,700,700,700,700,700,700,57,2.6504,126.19,1039.7,2,206,76.66,2487.5
50,28.Feb.14,199.04,241.99,0,176.83,489.82,455.49,216.45,53.03,160.64,1583.3,0,0,0,22.21,10,24.27,75,25,0,70,122,165,290,0,0,0,0,0,128.17,128.17,128.17,128.17,128.17,0,135,0,135,0,8.7,790,0,5.93,11.698,17.655,24.7,20,5.39,25.773,975.9,38.4,61.369,10.284,850.7,5.555,163.39,62.57,56.052,5.9,138,0.07,65,5.159,12.22,201.55,191.41,90,200.12,201.55,201.55,0,201.55,201.55,201.55,201.55,201.55,201.55,7.277,29.141,43.12,14.068,1.26,96.21,9.6,28.22,13.57,37.108,16.301,23.77,5.107,4.6262,46.686,4,42.606,128.17,14,1.4,129.97,18,1619.9,37.484,135,4,0,0,0,0,0,0,0,423.81,92.1,6.5,1469.1,1469.1,1469.1,1469.1,1469.1,1469.1,1469.1,1469.1,1469.1,0,0,154.1,2.482,944.2,1.78,65.996,56.9,9.096,0,2.5452,22.256,7.5,1433.8,0,1433.8,1433.8,1433.8,1433.8,1433.8,1433.8,1433.8,1433.8,0,0,0.7349,17.1,601.3,489.82,489.82,489.82,511.84,489.82,511.84,489.82,489.82,489.82,111.5,111.5,111.5,95.2,111.5,128.4,111.5,111.5,111.5,35.88,66.28,39.927,15.585,12.888,24,25,700,700,700,700,700,700,700,700,700,57,3.49,155.3,1081.7,2,206,74.19,2825.2
51,31.Mar.14,199.04,241.99,0,176.83,626.76,457.6,216.45,53.03,160.64,1583.3,-13.925,13.925,0,45.67,10,47.68,75,35,0,70,122,165,300,0,0,0,0,0,118.38,118.38,118.38,118.38,118.38,0,135,0,135,0,19.84,755,0.62,7.48,13.317,19.653,28.512,32.48,5.16,31.57,980.2,40.8,70.504,10.72,861.8,5.555,148.5,92.58,56.749,4.6,142,0.2907,65,5,12.52,300,296.97,90,300.5,300,300,0,300,300,300,300,300,300,12.12,29.331,49.42,15.016,1.26,121.92,10.737,29.856,20.11,42.986,18.19,23.77,8.359,3.201,58.402,4.7856,48.044,118.38,14,1.3077,110.39,18,1630.4,37.651,135,7,0,0,0,0,0,0,0,524.59,96.66,8.3421,1817.2,1817.2,1817.2,1817.2,1817.2,1817.2,1817.2,1817.2,1817.2,0,0,167.1,3.412,940.3,2.411,65.996,55.996,10,0,4.6561,30.291,28.751,1843.3,0,1843.3,1843.3,1843.3,1843.3,1843.3,1843.3,1843.3,1843.3,0,0,1.8608,37.31,856.2,626.76,626.76,626.76,690.85,626.76,690.85,626.76,626.76,626.76,229.5,229.5,229.5,237.1,229.5,249.2,229.5,229.5,229.5,47.06,73.78,62.69,17.027,57.041,24,30,807.5,807.5,807.5,807.5,807.5,807.5,807.5,807.5,807.5,58.5,5.15,182.93,1089.2,2,217,78.58,3577.5
52,30.Apr.14,199.04,203.65,140.61,176.83,555.24,451.3,184.74,53.03,160.64,1583.3,-45.422,45.422,0,100.83,10,108.18,75,40,0,72,122,165,310,0,0,0,0,0,117.76,117.76,117.76,117.76,117.76,0,168.64,0,168.64,0,0,786,1.8648,9.04,13.459,20.021,40.187,29.31,7.84,37.957,961,41.9,76.544,13.189,842,5.555,136.44,104.5,57.175,14.54,140,1.3972,65,5,12.65,352.48,376.36,90,379.46,352.48,334.25,0,335.71,352.48,329.21,352.48,352.48,352.48,21.649,29.129,61.96,16.49,1.26,146.48,11.662,35.726,10,51.194,19.142,23.77,16.737,3.201,64.856,5.5552,58.379,117.76,14,3.0804,172.27,19,1606.6,36.067,168.64,8,589.01,457.36,513.31,552.67,524.59,599.83,430,590.49,92.55,8.76,1948.7,1948.7,1948.7,1948.7,1948.7,1948.7,1948.7,1948.7,1948.7,0,0,174.86,9.674,905.8,3.144,65.996,55.996,10,0,5.7712,35.124,38.3,2005.2,0,2005.2,1974,1985.7,2005.2,1933.7,2005.2,2005.2,2005.2,0,0,6.0265,84.09,781.5,555.24,555.24,604.69,555.24,555.24,634.16,555.24,555.24,555.24,226.2,242,242,253.1,242,257.9,242,242,242,54.25,96.73,62.69,17.399,57.041,24,30,824,824,824,824,824,824,824,824,824,62.5,7.01,212.51,1143.6,2,240,91.2,3736.9
53,31.May.14,5.85,203.38,221.84,0,508.97,430.64,184.74,61.96,208.44,1583.3,-53.636,53.636,0,152.43,10,193.9,75,40,0,72,122,165,315,0,0,0,0,0,116.8,116.8,116.8,116.8,116.8,0,256.97,0,256.97,0,-18.65,805.2,3.3081,9.55,10.478,19.275,48.492,20,12.73,44.384,915.6,41.5,78.89,17.935,823.4,5.555,129.68,93.23,55.442,38.148,138,1.943,65,4.953,12.19,356.39,356.81,0,357.36,356.39,356.39,0,356.39,356.39,356.39,356.39,356.39,356.39,30.095,28.584,61.52,17.066,1.26,168.11,11.791,39.466,10,52.63,19.101,16.3,27.774,3.201,66.101,5.5335,69.556,116.8,14,5.4,228.68,20,1540.8,32.464,256.97,8,0,0,0,0,0,0,0,569.6,79.85,8.76,1715.8,1709.8,1709.8,1696.3,1715.8,1695.2,1715.8,1715.8,1715.8,0,6,162.96,16.851,875.6,9.435,60.991,54.726,6.265,0,6.143,32.376,37.286,1700,0,1700,1700,1700,1700,1700,1700,1700,1700,0,0,8.64,124.66,731,508.97,508.97,508.97,536.1,508.97,536.1,508.97,508.97,508.97,222.1,240.6,240.6,255.2,240.6,255.2,240.6,240.6,240.6,55.32,111.67,75.912,16.597,57.041,24,32,700,700,700,700,700,700,700,700,700,67,7.24,230.42,1164.5,2,220.24,107.27,3265.4
54,30.Jun.14,5.85,214.73,319.98,0,364.93,421.07,184.74,61.52,229.63,1583.3,-24.519,24.519,0,131.49,112,152.43,75,40,0,72,122,165,315,0,0,0,0,0,115.67,115.67,115.67,115.67,115.67,0,262.64,0,262.64,0,-33.65,805,3.8961,9.39,6.424,18.463,53.056,20,15.07,46.265,866.1,42.2,78.433,18.704,808.4,5.555,128.01,72.49,52.859,49.99,132,1.943,65,4.569,11.34,230.78,349.22,229.23,351.86,230.78,230.78,0,230.78,230.78,230.78,230.78,230.78,230.78,25.932,27.876,58.65,16.68,1.26,160.78,11.339,37.1,9.98,48.51,16.962,16.3,29.481,3.201,65.946,5.2153,62.167,115.67,14,4.3,230.58,20,1467.2,28.406,262.64,5,0,0,0,0,0,0,0,526.03,66.83,8.76,1399,1405,1405,1401.4,1399,1405,1399,1399,1399,0,0,161.06,16.962,777.1,9.725,50.185,46.348,3.837,0,6.143,26.948,22.547,1320.9,0,1320.9,1320.9,1320.9,1320.9,1320.9,1320.9,1320.9,1320.9,0,0,7.4078,102.01,564.5,364.93,364.93,364.93,364.93,364.93,364.93,364.93,364.93,364.93,199.6,187.7,187.7,187.7,199.6,187.7,199.6,199.6,199.6,48.99,105.17,73.866,15.115,12.888,24,32,634.2,634.2,634.2,628.8,634.2,634.2,634.2,634.2,634.2,67,7.04,207.82,1150.9,2,180,115.71,2550.9
55,31.Jul.14,5.85,214.73,0,0,213.89,418.46,184.74,58.65,219.43,1583.3,0,0,0,105.5,94,120.99,75,40,0,72,122,165,315,0,0,0,0,0,126.64,126.64,126.64,126.64,126.64,0,195.26,0,195.26,0,-57.04,775,0,8.59,2.323,17.693,51.651,20,13.18,48.088,807.3,42.1,76.7,18.029,785,5.4,121.71,54.4,49.862,54.242,128,1.8301,65,3.977,10.33,145.65,169.69,128.1,173.43,145.65,145.65,0,144.97,145.65,145.65,145.65,145.65,145.65,20.609,26.992,55.53,16.208,1.26,145.96,5.766,35.335,9.83,43.764,15.481,16.3,29.082,3.201,65.562,4.95,54.778,126.64,14,2.4,221.11,21,1393.7,24.103,195.26,3,0,0,0,0,0,0,0,471.28,52.96,6.5,1085.9,1070.1,1070.1,1067.1,1085.9,1070.1,1085.9,1085.9,1085.9,0,15.801,168.76,14.817,653.8,10.437,50.185,40.185,10,0,5.648,20.329,7.951,854.8,0,854.8,854.8,851,854.8,854.8,854.8,854.8,854.8,0,0,6.203,76.41,373.3,213.89,213.89,213.89,213.89,213.89,213.89,213.89,213.89,213.89,159.4,159.4,159.4,159.4,159.4,159.4,159.4,159.4,159.4,39.08,97.33,54.388,12.996,12.888,24,32,596.2,596.2,596.2,596.2,596.2,596.2,596.2,596.2,596.2,67,5.75,185.21,1101.6,2,183.12,113.08,1810.5
56,31.Aug.14,5.85,214.73,0,0,90,417.15,184.74,55.53,201.49,1583.3,0,0,0,82.46,76,102.75,75,40,0,72,122,165,315,0,0,0,0,0,137.66,137.66,137.66,137.66,137.66,0,155.09,0,155.09,0,-84.36,734,0,7.45,0.47,17.322,53.758,13.39,9.97,50.155,766.1,41.6,68.4,14.376,757.6,2.7575,119.07,39.93,47.557,47.971,122,1.6026,65,1.5,10,90,83.7,90,90,90,90,0,90,90,90,90,90,90,15.396,26.317,52.48,15.823,1.26,129.06,5.58,32.932,9.59,39.139,13.513,23.77,21.22,3.201,64.827,4.7083,47.389,137.66,14,1.3,207.9,22,1336.5,20.705,155.09,2,0,0,0,0,0,0,0,426.3,41.17,6.5,900.2,883.5,883.5,881.3,900.2,883.5,900.2,900.2,900.2,0,32.524,176.07,12.512,561.5,10.05,50.185,40.185,10,0,4.017,14.52,7.5,559.1,0,559.1,559.1,555.8,559.1,559.1,559.1,559.1,559.1,0,0,5.2003,61.24,214.1,90,90,90,90,90,90,90,90,90,124.1,124.1,124.1,124.1,124.1,124.1,124.1,124.1,124.1,27.83,89.36,42.467,12.096,12.888,24,30,526.5,526.5,526.5,526.5,526.5,526.5,526.5,526.5,526.5,67,2.95,162.61,1033.9,2,186.44,109.69,1265.5
