date,inflow-c5,d73-sink,inflow-d66,n13-sink,inflow-c304,c301-sink,inflow-n14,d31-sink,inflow-c32,d37-sink,inflow-c7,c20-sink,inflow-d64,d85-sink,inflow-d98,d517-sink,inflow-d509,d509-sink,inflow-d612,d699-sink,inflow-d653b,d653b-sink,inflow-d663,d664-sink,inflow-d646,d647-sink,inflow-c54,c54-sink,inflow-c52,c52-sink,inflow-d606,d605-sink,inflow-c51,c53-sink,inflow-c89,c56-sink,inflow-c65,c97-sink
1921-10-31,43.03537392760809,0.0,32.87320382712691,0.0,0.0,39.52939816224473,19.319959424658887,0.0,0.0,67.2876532649734,26.708643243222316,0,0.2958054637545704,0.0,0.0,8.90643865262253,11.449291247448993,0.0,0.0,10.115161342858649,0.0,31.456214072450937,0.0,12.183519110796079,0.0,18.714345157164963,0.0,17.133199090786725,0.0,46.05651361293103,0.0,9.698821236151112,0.0,46.156108621376205,0.0,35.02263970701475,0.0,97.33603766483768
1921-11-30,91.45228334889181,0.0,66.0075627520232,0.0,0.0,72.12195786067892,28.38589104400839,0.0,0.0,74.61968845875359,87.67317640116681,0,36.70113984090824,0.0,70.87815557968872,0.0,42.31648810547262,0.0,9.405050306272846,0.0,17.32600710692661,0.0,5.854312064139386,0.0,0.0,15.10127069471775,0.0,37.04837429015659,0.0,95.47121111434342,0.0,20.44111546956769,0.0,53.6159667867115,0.0,75.35582615466498,0.0,233.5899787335111
1921-12-31,243.88571783907298,0.0,192.2322577462817,0.0,0.0,27.399044722552325,53.79185433530429,0.0,0.0,112.85392073226524,219.99549264234417,0,62.16142335778825,0.0,93.35271236900572,0.0,106.48283316998658,0.0,0.0,7.6640696726497275,14.542866236301837,0.0,0.5238437947845376,0.0,0.0,70.97504714257958,0.0,69.04004938950385,0.0,200.53265403197733,0.0,39.06372706284766,0.0,48.54623554686323,0.0,163.73093354683968,0.0,329.4679969865847
1922-01-31,182.6313217355624,0.0,170.589809145203,0.0,14.235729243546572,0.0,85.93484169253249,0.0,0.0,102.75066495644748,214.9782615119868,0,94.3086734992145,0.0,130.985463062687,0.0,93.37586997289606,0.0,14.296051713067673,0.0,23.33573519959773,0.0,20.75485603698916,0.0,11.15356341478739,0.0,0.0,20.93114313858217,0.0,89.54417929775099,0.0,15.234166463436566,4.603239224518266,0.0,0.0,138.2296186557854,0.0,306.7474761492196
1922-02-28,157.09387761391417,0.0,133.23787208735342,0.0,0.0,54.3090049715232,26.055375595382447,0.0,0.0,179.18865701493942,140.6022764749706,0,40.21566545769686,0.0,63.7932452280366,0.0,82.35318362349645,0.0,2.0996705888525686,0.0,17.62122747342702,0.0,18.12918009607376,0.0,0.0,47.55754652069315,0.0,63.73934145392978,0.0,107.26668346365832,0.0,31.685663245624635,0.0,29.329279051149157,0.0,100.86668267812834,0.0,283.13582619199417
1922-03-31,129.56747737006597,0.0,88.90201981968563,0.0,0.0,82.48113642926765,3.416362692338403,0.0,0.0,145.49077613380322,57.87470805556168,0,26.176481956488335,0.0,51.718318261832955,0.0,45.06679484213589,0.0,0.9967782082353491,0.0,9.31416746378445,0.0,22.711890584956745,0.0,0.0,46.122389987715756,0.0,27.39060875980056,0.0,39.15100325136418,0.0,18.8210604131019,0.0,55.54948440643444,0.0,61.000982764771514,0.0,177.05442961480728
1922-04-30,67.66738232374566,0.0,53.72413470253472,0.0,0.0,53.76326547565943,5.561849448742919,0.0,0.0,117.65711016762233,22.253029496644235,0,0.0,10.204530135757125,0.5739545037552991,0.0,12.935874988527171,0.0,0.0,5.633672268583367,0.0,20.42783870521211,0.0,51.679349279683024,0.0,35.19008838414816,0.0,21.542558640963833,0.0,53.51680021810377,0.0,15.488795434261714,0.0,60.38169330956208,0.0,62.24215616860283,0.0,148.4764705448178
1922-05-31,48.624535151346336,0.0,43.77460582606212,0.0,0.0,41.59449192561517,0.0,3.604091409408877,0.0,54.45245388187853,11.046369838097075,0,0.0,10.070821483974886,29.794758200731184,0.0,17.01265409777407,0.0,0.0,1.3065801235238217,4.08355350335512,0.0,42.173293664695635,0.0,0.0,16.97524000415622,0.0,13.935478099017732,0.0,30.41207495358649,0.0,3.8156381903060312,0.0,81.30951731433828,0.0,82.93569555384731,0.0,117.11720973609864
1922-06-30,9.226629473623875,0.0,5.653611929677535,0.0,7.240222658587324,0.0,2.4229541585256156,0.0,9.184927547279942,0.0,3.1889918608729952,0,0.0,14.355753663203314,0.0,18.226961155293665,0.0,2.883194615359417,0.0,2.5190763787276174,9.826140250546354,0.0,0.0,108.03325249919568,0.0,27.266187426768415,0.0,0.0932820678295678,0.0,7.922982282527915,0.0,3.383086437583846,0.0,66.00539424818498,0.0,50.65043885497118,0.0,59.87524215719523
1922-07-31,3.550377978430623,0.0,0.0,5.7526694842712205,8.956559397532345,0.0,1.4328514622516388,0.0,15.713013242194906,0.0,4.991024559562796,0,4.392912091542656,0.0,6.118493802518915,0.0,0.0,0.4414774482896597,0.0,0.48033957031083707,22.869970700653084,0.0,78.72536124411594,0.0,0.0,5.2245304236519186,1.026079350818819,0.0,5.38241123430084,0.0,0.0,0.5028767912045343,0.0,26.706157995092504,0.0,14.151987697922806,2.712755595308689,0.0
