date,inflow-c5,d73-sink,inflow-d66,n13-sink,inflow-c304,c301-sink,inflow-n14,d31-sink,inflow-c32,d37-sink,inflow-c7,c20-sink,inflow-d64,d85-sink,inflow-d98,d517-sink,inflow-d509,d509-sink,inflow-d612,d699-sink,inflow-d653b,d653b-sink,inflow-d663,d664-sink,inflow-d646,d647-sink,inflow-c54,c54-sink,inflow-c52,c52-sink,inflow-d606,d605-sink,inflow-c51,c53-sink,inflow-c89,c56-sink,inflow-c65,c97-sink
1921-10-31,63.68721395325297,0,82.62348372622876,0.0,0.0,15.222417866966397,31.12336559212295,0.0,0.0,53.534275796857344,32.62444821916071,0,9.430530652793085,0.0,13.656566979831144,0.0,22.784381657778592,0.0,0.0,4.027145298683563,0.5500002114871552,0.0,0.41801672965696,0.0,0.0,19.721183992267793,0.0,20.20349451358755,0.0,55.00277334540936,0.0,10.751108477338125,0.0,48.854414298200986,0.0,35.69917720266327,0.0,107.75286312358458
1921-11-30,138.46985492000834,0,109.81612018138696,0.0,0.0,36.06435855430395,41.21627011035663,0.0,0.0,54.60822438642728,132.67201218373768,0,45.53632979527073,0.0,89.10504918209978,0.0,56.891027044799536,0.0,22.82282636854707,0.0,29.921372420063847,0.0,16.45821101643921,0.0,8.47304670324829,0.0,0.0,24.28238949879739,0.0,86.77358914368654,0.0,15.946578060719435,0.0,51.6861979317926,0.0,75.7528824838646,0.0,233.05269933107712
1921-12-31,235.16391334302799,0,205.34483109984524,0.0,33.1012053635252,0.0,76.36053062902313,0.0,0.0,83.87206997473358,268.54364530804924,0,84.50721178318852,0.0,166.78816928518197,0.0,130.6772476198773,0.0,24.480178070020344,0.0,40.18612244067227,0.0,19.53029621109871,0.0,0.0,46.25640201405294,0.0,40.28165490235054,0.0,175.63097899701364,0.0,24.75826880956007,0.0,34.03151361510989,0.0,114.52820998276755,0.0,327.45088922656504
1922-01-31,173.69506446393683,0,182.48772596268842,0.0,0.0,0.23477801158866463,62.55641054021065,0.0,0.0,146.82523989920148,187.51452986187562,0,59.77366679013244,0.0,77.88047230977192,0.0,95.83438052401026,0.0,0.0,0.6266996125422615,11.621122573870519,0.0,10.853155413457172,0.0,0.0,33.72968209911021,0.0,12.787583649013149,0.0,95.01344146162764,0.0,14.754316739306786,1.3935650400513069,0.0,0.0,156.97069634542544,0.0,315.94549133016005
1922-02-28,118.52753646733349,0,111.08679060923458,0.0,0.0,54.34561281620829,35.89634796516906,0.0,0.0,177.88480808145937,151.3119459706512,0,48.02168438258487,0.0,45.008276424496565,0.0,93.50420286404912,0.0,5.979279686433329,0.0,18.97599938264758,0.0,19.4019855326548,0.0,0.0,35.18959834333185,0.0,43.39171581628587,0.0,101.59470854400945,0.0,26.805714738921285,0.0,30.041978831927615,0.0,123.76237992634678,0.0,278.92606985440716
1922-03-31,106.1170475103744,0,83.2811613573884,0.0,0.0,81.14194697049746,7.852105787315676,0.0,0.0,176.36914554183508,47.06664634544254,0,3.8617661872330995,0.0,18.050212525820896,0.0,26.86170415010587,0.0,0.0,9.24369604052294,0.0,44.97304200070544,9.999848328135224,0.0,0.0,62.63413524933772,0.0,43.268838027126456,0.0,54.061853446170815,0.0,23.43580559894108,0.0,55.62427181264867,0.0,89.36531055651639,0.0,181.7933718531827
1922-04-30,50.671204339793086,0,33.59529868042882,0.0,0.0,67.37221268097014,0.0,0.22127027095749463,0.0,118.68753963364837,14.553655826584835,0,0.0,13.245385040861464,0.0,24.307863548039023,18.355361687583947,0.0,0.0,11.058737992557472,0.0,22.771590552007442,0.0,57.68051160571038,0.0,40.839452069741704,0.0,18.65949300528047,0.0,52.065941878108056,0.0,13.387361096195697,0.0,57.73341178374845,0.0,52.78464414900431,0.0,146.4175333724427
1922-05-31,28.493263841418944,0,31.077625270849836,0.0,0.0,47.454465335515934,0.0,8.088790706014404,0.0,58.652786559392865,1.1199431129522812,0,0.0,15.503510601948356,0.0,12.448931491378517,0.0,4.641643246478523,0.0,10.715138801262102,0.0,9.170577812394749,34.34871400452299,0.0,0.0,33.760969566839194,0.0,24.14187771335149,0.0,43.469440164243565,0.0,10.16482509372197,0.0,86.2915052197051,0.0,94.5460639288826,0.0,124.79362998340154
1922-06-30,9.257673543371205,0,0.0,1.0892053212074515,1.6268038337128545,0.0,1.2526818975035288,0.0,10.581560567456352,0.0,1.0980747703855005,0,0.0,14.432370072797323,0.0,19.96458487990978,0.0,3.032911377350654,0.0,2.5190763787276174,9.659056762222137,0.0,0.0,108.1296144163824,0.0,27.266187426768415,0.0,0.43259011915221524,0.0,9.010591309653583,0.0,3.7407742156836443,0.0,66.19663261908102,0.0,51.03098741754047,0.0,60.053707395309594
1922-07-31,2.0406558323393753,0,0.0,8.204544757763214,2.421407074283595,0.0,0.0,0.8038637167942418,14.205801440008397,0.0,1.6923344266489544,0,0.0,4.874054950856478,0.7312331431205464,0.0,0.26304830279491875,0.0,1.0376514136107915,0.0,22.78726686052269,0.0,78.93003672672987,0.0,0.0,6.119686424726904,1.3695387508411494,0.0,8.588798155187702,0.0,0.0,0.44960070155648135,0.0,26.706157995092504,0.0,13.808998268191276,0.0,41.19958719451758
