date,inflow-c5,d73-sink,inflow-d66,n13-sink,inflow-c304,c301-sink,inflow-n14,d31-sink,inflow-c32,d37-sink,inflow-c7,c20-sink,inflow-d64,d85-sink,inflow-d98,d517-sink,inflow-d509,d509-sink,inflow-d612,d699-sink,inflow-d653b,d653b-sink,inflow-d663,d664-sink,inflow-d646,d647-sink,inflow-c54,c54-sink,inflow-c52,c52-sink,inflow-d606,d605-sink,inflow-c51,c53-sink,inflow-c89,c56-sink,inflow-c65,c97-sink
1921-10-31,62.55433493204838,0,62.36125130887635,0.0,0.0,22.272685358932936,27.29330447115068,0.0,0.0,54.74071725557863,30.436087597715343,0.0,9.978299271200452,0.0,15.207822663718513,0.0,13.796656508034172,0.0,0.0,2.93195899588973,4.6697968421791,0.0,0.0,8.337363454086127,0.0,18.31273426397221,0.0,12.485381620144821,0.0,40.63531095897485,0.0,8.862198362748536,0.0,42.22802622197553,0.0,26.34972190576617,0.0,102.8322805851916
1921-11-30,114.90338393040965,0,77.09882240063709,0.0,0.0,58.176063401737295,28.594604625114982,0.0,0.0,77.05047766754838,96.32819914787247,0.0,26.267304513718692,0.0,60.803481735410145,0.0,48.18211651536126,0.0,12.605656250631142,0.0,20.751335917782104,0.0,11.106930503375175,0.0,0.0,23.3644120691143,0.0,37.054274309139046,0.0,97.55656325885603,0.0,19.833121011748688,0.0,53.608253203958384,0.0,84.10619396074446,0.0,238.20896894989434
1921-12-31,175.37053366542386,0,143.87887704329648,0.0,0.0,73.68937801835034,44.11455153262256,0.0,0.0,157.31424236289365,183.2036120664355,0.0,47.30390330658272,0.0,108.06711305219453,0.0,100.41958369967507,0.0,9.404073134523639,0.0,25.289966120047218,0.0,6.824776416130778,0.0,0.0,52.17566727384272,0.0,62.031427275707316,0.0,191.62390638539267,0.0,30.80793889085913,0.0,42.00266737222687,0.0,144.20908507104048,0.0,330.7542078395706
1922-01-31,199.86792219190016,0,178.48283989146208,0.0,0.0,4.709460945221627,63.34647688024053,0.0,0.0,161.49995555676932,170.39220083001658,0.0,51.52426555188976,0.0,79.61727157570095,0.0,95.06158189425943,0.0,6.27513988338178,0.0,20.35906816348058,0.0,13.418616462765117,0.0,0.0,21.713820200430337,0.0,42.407250901682026,0.0,108.66935398637034,0.0,21.882444431169457,0.0,25.222755704841635,0.0,164.95525509936425,0.0,324.4801493505275
1922-02-28,134.95840978388,0,113.61787458748196,0.0,0.0,62.53036562619023,34.94306413235746,0.0,0.0,146.81989957709453,135.59357387166267,0.0,57.134114255931756,0.0,99.35871111509209,0.0,101.52559969773468,0.0,11.447535590636104,0.0,30.765614558628826,0.0,30.313942599618745,0.0,0.0,14.894388720108072,0.0,43.70413835059635,0.0,82.20690563856232,0.0,22.07800295365066,0.0,24.061684056642537,0.0,101.7816596321642,0.0,270.65714474879314
1922-03-31,128.06049043410954,0,133.57699971452217,0.0,0.0,66.09316473940163,19.65215576026973,0.0,0.0,125.11992077141991,76.7706349909967,0.0,43.80788938957409,0.0,77.3765420248593,0.0,61.10272790587328,0.0,1.3470690381551405,0.0,13.99192586292602,0.0,23.22608046375641,0.0,0.0,43.92810109518924,0.0,30.76920286949022,0.0,41.97029458251946,0.0,13.511935560843261,0.0,45.96775753957806,0.0,62.44156662162196,0.0,191.03156366583838
1922-04-30,59.21460494904111,0,51.74840323473473,0.0,0.0,59.50768625597399,5.232306730976731,0.0,0.0,108.31491530135058,24.546613368084415,0.0,1.3881507572932097,0.0,23.82559337145692,0.0,25.526835350755224,0.0,0.0,2.347002366230706,0.9161145896460977,0.0,0.0,48.520659885960754,0.0,27.120871572138967,0.0,14.417566273230948,0.0,42.71894471627856,0.0,7.738880660689224,0.0,49.09355827105991,0.0,41.71730801623809,0.0,141.99102947302703
1922-05-31,45.868813627708136,0,51.57071992741759,0.0,0.0,36.41991734474909,7.335732659173114,0.0,0.0,28.73978341859159,28.690582855898896,0.0,4.385103098213014,0.0,32.295792739641826,0.0,10.755467019202761,0.0,0.0,1.0185449299834362,1.8201972968652411,0.0,36.78906810991513,0.0,11.076561136148383,0.0,0.0,10.635290302335406,0.0,22.10274354221324,0.0,4.692489565104543,0.0,81.25132326689892,0.0,79.38098082934445,0.0,121.74894871531879
1922-06-30,24.2028850655526,0,13.64381895368582,0.0,19.016160170694306,0.0,11.5829721199922,0.0,31.90858942483547,0.0,15.507496299027505,0.0,1.7222951791619345,0.0,5.433903898872824,0.0,8.591299864343782,0.0,0.0,0.4466947212478236,12.428384046671326,0.0,0.552863766335047,0.0,0.0,15.136657210751094,0.7617658232445336,0.0,0.0,5.835563603499309,0.0,0.303142048138073,0.0,63.71393906469298,0.0,44.10151661872734,0.0,54.29286188430299
1922-07-31,3.417667288768345,0,0.0,7.011224225806785,2.5738072637987326,0.0,0.5328630933059119,0.0,14.919493467768627,0.0,2.4967876108011255,0.0,0.5691818715571915,0.0,0.0,16.361649603345832,0.08258129564788398,0.0,0.0,0.8823186190906026,22.786621821124584,0.0,78.95691695495253,0.0,0.0,4.754227701481652,2.01370658504433,0.0,5.964117296506519,0.0,0.45508458140116653,0.0,0.0,26.701710603530017,0.0,13.848011683206986,0.6116497497792,0.0
1922-08-31,3.2950522082137024,0,0.0,16.71662997199153,0.0,0.5001269040780741,2.21112159687741,0.0,0.0,10.369820505818783,2.1861373681096947,0.0,0.0,5.927119510165133,0.0,10.86342816590285,0.0,3.2450989788412716,0.0,2.646032131716641,8.57851481452467,0.0,37.91722659365615,0.0,0.0,6.328157321842059,0.0,2.0397633495023526,0.0,3.9750515045625243,0.0,2.0513795101078456,0.0,39.26867120982279,0.0,9.732134666169543,0.0,36.54657470029091
1922-09-30,9.704538045643535,0,0.0,3.296024401757258,0.0,27.159756823074385,1.4295283715860247,0.0,0.0,29.25650745480843,0.1660563375231815,0.0,0.0,8.055362805542202,0.0,12.65848706612381,0.0,6.1320355209056805,0.0,6.567069478272512,0.0,0.5703295583887003,11.224918434926158,0.0,0.0,8.013163066930174,0.0,2.313215062832186,0.0,1.3319618825061041,0.21997754344809337,0.0,0.9362394222032301,0.0,5.574796007638304,0.0,0.0,34.69847183427434
1922-10-31,66.03209751604838,0,60.02243884587635,0.0,0.0,9.215809587932934,7.203361621150679,0.0,0.0,49.252928623578626,30.253704477715342,0.0,9.978299271200452,0.0,15.207822663718513,0.0,13.806656508034171,0.0,0.0,2.93195899588973,4.6697968421791,0.0,0.0,1.2870314980861268,0.0,14.644429603972211,0.0,11.069818550144822,0.0,34.53531095897485,0.0,8.862198362748536,0.0,38.62802622197554,0.0,27.80972190576617,0.0,103.44228058519161
1922-11-30,117.32799452940965,0,77.09882240063709,0.0,0.0,66.37160983973729,26.076343065114983,0.0,0.0,72.25712287154838,115.24234128687246,0.0,26.267304513718692,0.0,60.803481735410145,0.0,48.392116508361255,0.0,12.635656249631142,0.0,28.5266353577821,0.0,17.671810100375176,0.0,0.0,19.9256391671143,0.0,35.97498711313904,0.0,99.89656325885603,0.0,19.833121011748688,0.0,53.918253203958386,0.0,88.22619396074447,0.0,241.70896894989434
1922-12-31,176.09736088642387,0,143.87887704329648,0.0,0.0,67.34967449835034,44.11455153262256,0.0,0.0,162.77540269389365,197.75914164643552,0.0,47.30390330658272,0.0,108.06711305219453,0.0,105.74958386267508,0.0,10.214073196523639,0.0,30.489972681047213,0.0,13.314040937130779,0.0,0.0,49.60678232984272,0.0,61.48503619170732,0.0,184.22390638539267,0.0,30.80793889085913,0.0,60.042667372226866,0.0,150.66908507104048,0.0,336.7042078395706
1923-01-31,201.12830945190015,0,178.48283989146208,0.0,3.5800907347783752,0.0,58.133042255240525,0.0,0.0,155.60187005376935,169.97727982001658,0.0,51.52426555188976,0.0,79.61727157570095,0.0,97.35158185625944,0.0,7.21513988038178,0.0,20.35906816348058,0.0,8.069038181765116,0.0,0.0,23.94552296643034,0.0,44.40203815368203,0.0,139.19935398637034,0.0,21.882444431169457,0.0,54.40275570484164,0.0,166.73525509936425,0.0,330.4001493505275
1923-02-28,141.09098695388,0,117.24931447148197,0.0,0.0,41.572173612190234,51.20250044235746,0.0,0.0,129.19059932909454,115.46961842466268,0.0,57.134114255931756,0.0,99.35871111509209,0.0,91.47559974873467,0.0,9.027535633636102,0.0,27.13713883962883,0.0,15.607889959618745,0.0,0.0,14.095779275108072,0.0,43.83729771759636,0.0,148.50690563856233,0.0,22.07800295365066,0.0,59.341684056642535,0.0,94.33165963216422,0.0,300.60714474879313
1923-03-31,131.73283698010954,0,133.57699971452217,0.0,0.0,67.74467380940163,24.36644043726973,0.0,0.0,125.44786641241991,76.1929789019967,0.0,43.80788938957409,0.0,77.3765420248593,0.0,58.02272786287328,0.0,0.34706897815514043,0.0,13.99192586292602,0.0,13.62078997075641,0.0,0.0,40.82827830218924,0.0,27.096407135490217,0.0,82.86029458251946,0.0,13.511935560843261,0.0,60.967757539578066,0.0,74.95156662162196,0.0,263.7115636658384
1923-04-30,60.11482569604111,0,51.74840323473473,0.0,0.0,65.876628895974,0.0,2.6612074680232687,0.0,109.06247385335058,42.914680031084416,0.0,1.3881507572932097,0.0,23.82559337145692,0.0,24.626835254755225,0.0,0.0,1.8070022852307062,0.9161145896460977,0.0,0.0,34.04118879596075,0.0,24.900395894138967,0.0,11.487167264230948,0.0,39.84894471627856,0.0,7.738880660689224,25.626441728940087,0.0,0.0,57.777308016238095,0.0,110.21102947302704
