date,gw_01,gw_02,gw_03,gw_04,gw_05,gw_06,gw_07,gw_08,gw_09,gw_10,gw_11,gw_12,gw_13,gw_14,gw_15,gw_16,gw_17,gw_18,gw_19,gw_20,gw_21,gw_vc,gw_sd,gw_ew,gw_av,gw_ch,gw_im,gw_mj,gw_ow,gw_sc,gw_mwd,gw_sbv
30.06.1946,5.220137686,43.60365238,41.21420865,34.29044972,26.56749824,37.34585336,14.05020908,44.86308634,20.34703826,11.50947219,7.975114823,8.252374407,88.02409212,19.86056513,143.616498,-11.18427637,64.67237345,54.32398476,4.527186738,37.03142293,52.77332274,18.62,13.63,13.03,0,0,0,0,11.64,0,104.64,22.83
31.07.1946,10.05987234,63.05083649,53.78725066,84.92585929,86.52918511,62.25599768,25.23424812,33.85991414,43.26123981,4.879605659,21.11298583,22.53772895,114.510024,20.82263501,190.6627401,-13.81884278,51.22974223,55.42122898,5.255834022,44.63526801,49.81318393,30.39,18.88,18.65,0.62,0.14,1.7,5.42,12.3,0,113.96,24.8
31.08.1946,-15.28676871,23.01654946,49.5670722,53.8335608,63.67272895,47.08978646,21.44541128,30.58492661,31.35775906,9.96302756,32.06185153,33.9596114,133.949949,24.63874449,152.1651864,-10.2274145,30.31260364,65.65786957,6.220721229,48.41016716,50.01091847,31.47,21.21,21.11,0,6.96,1.98,0,7.84,0,115.89,23.65
30.09.1946,-20.76660805,4.348616072,48.86858616,41.70319531,21.92811181,24.69153451,17.93462391,31.70402426,19.91101239,17.41554214,33.2983405,38.34011883,118.8242061,26.77488859,111.1701213,-10.10574961,13.9219502,48.24325315,10.24698454,45.7966078,43.13056932,26.1,20.14,19.82,0,5.02,1.42,0,5.06,0.47,107.95,20.17
31.10.1946,-5.792658874,8.728813858,30.86510116,16.13133115,0.670605248,14.61705701,15.1882918,48.31353899,16.93905445,14.55450612,59.47102456,40.36789393,83.10620587,26.42546847,76.5370534,-0.03348995,1.998562505,40.97487002,11.56962042,31.80944416,46.14732088,22.19,18.66,18.33,16.13,0.14,0.9,4.33,4.44,0.28,97.91,16.42
30.11.1946,-2.953054622,10.5395158,33.35020754,41.43696668,4.672262878,16.83046134,25.33194638,71.54439866,19.5821737,17.79431026,41.42288071,53.41998385,132.3427149,29.79694693,105.4015929,17.06389018,6.428112849,61.29638145,14.06778197,31.74688217,40.09070932,15.43,12.21,10.86,10.77,6.02,22.9,10.97,2.8,14.54,64.24,12.92
31.12.1946,-8.590069523,16.72971833,64.73621057,45.08181283,40.52221638,31.5471849,27.17044246,65.9010605,23.6844232,19.9278706,54.15093123,67.37665547,128.5961348,31.23944626,121.4681379,15.41767759,11.27886376,75.02270037,13.98666961,31.0845448,38.21311324,11.73,9.99,9.86,1.96,13.48,7.26,7.31,2.48,24.7,59.02,11.2
31.01.1947,-5.145956218,0.344421341,52.29127705,-6.875623646,15.44431127,22.04183356,11.42243039,40.96558117,11.04887282,19.10258158,63.8986052,58.69249917,95.03997669,34.80769541,126.0851153,9.939024046,8.219118163,62.92799891,11.69174197,29.54943706,30.59687024,4.26,6.71,5.32,2.06,0,0.51,2.3,2.24,1.03,75.3,9.88
28.02.1947,5.249376269,53.39471299,75.29562239,44.60507455,21.82763294,32.70397473,17.66243836,45.30863495,11.57238905,14.53100712,65.60332089,59.23752928,95.37947331,36.00536513,117.1908218,7.199415658,10.25556262,57.94941435,8.714183767,32.14097543,25.6253648,0,0.69,0.64,0.1,0,0,0,2.33,16.5,62.77,10.08
31.03.1947,16.0137739,83.39451353,62.45005683,47.97067262,59.60436778,52.63820129,38.88180037,69.99074746,21.39822899,16.02811623,65.38200273,39.41046974,129.142416,35.14829592,114.5960849,17.94483937,9.253884131,58.54656031,6.822984908,33.42779197,26.5557334,0,1.1,0.07,2.82,1.72,0.17,6.9,4.14,18.92,74.07,10.69
30.04.1947,-2.670747365,21.2371816,44.01048995,-15.12365399,26.19459251,50.68343861,16.22292733,65.18413897,14.30062006,17.47950553,75.06819241,61.48927533,168.4674916,33.47188052,121.1245139,0.611379129,7.868057103,55.66416706,10.15752201,28.48473321,35.57671311,0,1.3,0.53,0.96,1.29,1.07,2.3,5.68,3.17,91.65,14.64
31.05.1947,19.39776601,57.48564749,39.76401519,13.5789777,42.75184497,39.91712055,18.77998699,41.17482881,29.5745179,15.55224202,54.5314254,42.0502117,109.6369747,23.82127709,131.1718358,-21.09619443,2.357314867,58.8323355,7.557534808,31.95533359,41.67196265,4.88,3.78,2.36,0.81,0,0,0,8.64,1.77,103.51,17.69
30.06.1947,10.4167182,48.68370367,47.87198186,55.30189233,49.82235526,41.32889341,22.02068523,47.46915322,26.36840222,13.07286085,34.57666046,36.27214291,131.232705,21.71170927,123.4100378,-12.88670578,23.48695142,70.65755754,7.975004341,41.2183198,46.90269837,18.62,8.73,7.96,0,0,0,0,9.51,2.8,113.28,22.83
31.07.1947,2.716106165,58.40482281,53.87966391,77.09774398,84.61928706,64.23876371,28.25575057,43.70199733,36.51617536,17.47006288,41.0888187,37.81673511,171.5171333,24.87567524,127.036905,-18.92884911,35.81856046,69.58191309,12.16773126,54.91223518,46.95100061,30.39,13.55,13.18,0,0,0,0,9.08,0,123.36,24.8
31.08.1947,-22.50782287,-5.437457601,43.12927701,30.51558681,10.25584201,21.67467063,17.86375528,47.68617776,8.77737626,16.90520265,42.84191219,40.69519183,175.300587,28.51909596,106.0348624,-7.067701646,12.7907879,63.38544863,14.73194513,59.84645228,53.796064,31.47,15.8,15.53,1,1.29,0.11,0,6.46,0,125.46,23.65
30.09.1947,-24.67474382,-10.40598585,47.87666896,21.9109995,9.810665417,9.562149034,16.15628886,41.64214463,7.331085965,21.68623118,43.24081295,46.26451824,160.3394154,29.79022281,92.34277055,-4.3788094,7.177839173,44.38989631,16.92608528,51.93632184,48.4623844,26.1,15.11,14.65,0,0.29,0,0,4.46,0,116.86,20.17
31.10.1947,-8.260906079,5.751536523,39.49363219,36.65304218,23.40486371,29.53031257,23.73838973,75.32748568,36.72530905,13.74010193,57.41277972,48.64550806,105.2135076,27.11469912,60.06327566,-0.251939449,-2.86173296,32.76851475,14.08558525,34.55876102,35.7828496,22.19,14.11,13.64,0,0.29,1.42,2.71,3.16,10.16,105.99,16.42
30.11.1947,5.663674218,15.23957654,46.10137891,30.05147828,19.99176591,23.60335468,19.33199104,62.75474042,22.59050745,7.186240454,50.42298171,50.77325828,95.34287392,25.14008363,66.75126513,6.617655631,-1.100971251,48.50433714,9.740799118,30.22525519,38.19307941,15.43,9.14,7.68,7.9,0.29,0.09,4.2,2.09,7.46,69.54,12.92
31.12.1947,5.477717692,26.75434425,60.00916061,40.51718655,28.95393211,33.74135563,18.49768147,57.38266236,28.72050502,9.13854794,59.16314201,54.993046,85.36955509,26.44181003,73.97944323,3.508515491,-1.585328809,41.40279468,9.362508188,31.26985954,32.51214079,11.73,7.17,6.93,0.62,9.03,0.8,5.96,2.06,7.18,63.89,11.2
31.01.1948,0.957910388,70.52434555,69.47104827,44.376806,42.69545211,36.58743897,19.10373042,59.50781906,24.14247282,5.210915757,64.49653396,54.19032207,85.36579531,28.10534575,72.22558943,4.355908122,0.830760689,37.30249951,9.12244185,30.34486597,32.08505098,4.26,10.15,8.78,0,0,0,0,1.83,1.31,71.46,9.88
29.02.1948,6.920595846,34.96919525,58.68783438,-31.74835178,23.31473234,29.02090005,9.676425953,50.99130642,14.94066986,10.49559907,67.56838997,60.00763169,98.67844013,28.23839779,101.3856563,1.671176539,0.190766663,43.84647314,9.430963329,30.9417301,27.40480399,0,3.57,3.58,6.65,1,0,11.64,2.04,11.37,59.57,10.08
31.03.1948,0.59156606,51.83503784,53.1957298,66.90816061,53.45897042,55.29425128,34.1928238,72.13936725,32.96057027,23.69536726,59.03780404,51.61896973,145.0988476,34.93914657,92.22392467,20.55156075,8.582770209,58.55784315,10.57766504,34.85520977,32.73036018,0,4.51,3.49,7.23,0,0,1.08,3.83,20.79,70.29,10.69
30.04.1948,30.11203726,134.0440501,111.9113513,194.8507524,76.35414148,108.7568601,67.82295729,113.3883195,36.65732075,32.25876018,82.96502581,64.23787813,168.4029327,30.98681436,122.0414976,22.21523425,8.432512653,61.20576076,11.41846279,32.60359271,37.40208889,0,5.51,4.76,1.2,0,0.89,0,4.74,35.14,86.98,14.64
31.05.1948,18.89713398,55.4499645,66.93622623,19.40729193,57.24996331,49.97347759,49.47701062,103.0004569,25.88603487,20.8803394,81.54092582,53.80414535,113.7817023,25.46905342,130.5241666,-13.06197237,4.890279738,77.80019294,10.56025444,36.97477705,41.97787086,4.88,8.55,7.14,0,0,0,0,8,7.55,98.23,17.69
30.06.1948,-10.27810061,4.127333993,28.70288048,-57.51903745,35.95411056,36.95241248,21.78969342,99.84598874,29.2548803,13.38251269,50.59531149,42.13371963,121.5261815,23.10811054,123.4467756,-8.503393094,26.17158288,90.04418926,9.841921979,42.96406793,52.76808097,18.62,13.94,13.21,1,5.05,1.07,0,7.23,0.37,107.5,22.83
31.07.1948,5.315584452,45.22204072,37.00296006,14.29966594,91.4757205,45.95370761,16.9162795,34.71012629,27.60808026,14.71050071,42.13191732,39.18884536,148.4702763,29.59470253,126.5803078,-18.79188931,19.32036634,91.32718675,13.21359798,54.64292964,62.36447988,30.39,19.22,18.87,0,6.88,0,1.9,5.99,0,117.07,24.8
31.08.1948,-22.18078325,-18.70190932,33.76202391,-0.854297172,64.5691617,29.11381199,18.60799789,34.06824109,26.49148049,17.76756765,45.70345835,46.51068174,168.0365862,32.79416557,110.5263305,-22.21298982,9.611740217,86.84537476,16.44354305,60.94151083,64.88923472,31.47,21.56,21.32,0,0,0,0,5.01,0,119.06,23.65
30.09.1948,-12.83709267,8.550774922,44.45562675,31.19103571,5.688167499,20.35973657,12.86877497,35.66077425,17.65349777,20.87224627,48.03846736,50.86754759,145.3443679,29.47369226,93.93226536,-12.69000863,4.65582518,54.96516408,18.37999246,51.92214573,55.58092335,26.1,20.46,20.03,0,0,0,0,3.87,0,110.9,20.17
31.10.1948,-4.158345972,12.77995281,31.26108027,17.29067898,0.548493329,17.5932966,13.23853523,42.01730575,13.74123545,16.106977,60.80333212,55.67510172,112.3275786,25.18770297,61.73450631,2.126821403,-5.566974951,37.16920107,14.23785216,35.48394796,36.22490684,22.19,18.96,18.52,0,18.78,0.1,4.6,3.34,3.54,100.59,16.42
30.11.1948,-12.58678467,-12.45229656,29.22402555,16.84702514,1.316081146,14.04266301,17.41396943,30.94061869,14.5885258,7.288489762,43.81551271,59.2569421,95.3361897,22.41366237,63.17533271,5.356390271,-0.803382657,48.27233751,10.02910812,31.40682864,38.5040153,15.43,12.38,10.94,6.99,0,0,0,2.18,0.84,66,12.92
31.12.1948,-6.295518746,16.4044098,60.78253962,43.60800635,26.53484944,48.30012671,33.34286386,54.8233311,32.72890602,11.9831403,51.26702614,53.67775499,91.24237899,27.26402182,73.23747596,5.259515309,0.200812596,44.47701738,9.856381742,31.57707064,33.35930366,11.73,10.15,9.93,1.48,1.58,1.95,8.53,2.14,33.19,60.63,11.2
31.01.1949,-3.906426602,8.498220277,56.47301579,2.293300133,26.14869232,34.23179628,20.19288983,46.06822821,12.87855846,11.37921253,63.75546623,55.82483992,86.62820899,26.11762132,77.30386431,6.831086826,1.760381441,42.49701339,10.41900087,31.28235696,34.30294607,4.26,10.2,8.84,8.28,27.39,2.77,27.08,2.01,5.41,71.46,9.88
28.02.1949,0.424186684,29.30673883,67.8467648,22.04584145,17.94373248,42.78021609,20.98122394,50.92881863,16.71219623,13.95165881,70.02688101,58.52700136,94.27009616,25.89104315,93.78934461,3.744155252,3.291512773,48.11319816,8.531212992,32.89455286,29.46121586,0,3.62,3.64,2.39,0,0.62,1.49,2.2,13.7,59.57,10.08
31.03.1949,65.50646045,217.9150873,132.0887075,283.7326436,79.96019496,126.4773544,77.68813996,120.1238763,57.43238943,40.52455056,74.13620332,48.56227426,158.6779417,40.39940183,109.1566063,33.56195468,15.95535405,64.89787269,12.93556169,36.48001573,34.54942242,0,4.57,3.55,1.1,1.57,0.41,11.78,3.91,42.97,70.29,10.69
30.04.1949,-29.58305005,-12.48324724,57.12401841,-77.743958,38.77623654,53.05624852,27.42734465,99.9580321,14.45105493,33.6804067,105.7979153,83.40977098,198.1575251,30.80839728,140.3486985,16.38085259,16.48613415,60.00966022,9.815569598,32.23508447,38.49480553,0,5.57,4.84,0.1,0,0,0.95,4.51,0,86.98,14.64
31.05.1949,8.975542621,12.03270913,14.48874568,-80.73066694,24.6531663,16.92585582,14.37518252,73.26450311,21.00122117,17.1079173,59.41987756,45.21306837,107.4762992,19.60250984,126.2920818,-21.17722927,3.158424062,69.33835043,9.993646598,36.89850668,45.55680061,4.88,8.63,7.22,0.62,0,2.26,0,6.14,4.01,98.23,17.69
30.06.1949,9.695513613,42.66307184,30.3534544,10.42636753,55.81026728,36.53646273,21.40248464,59.44255948,34.68596078,18.80188613,38.40624108,38.13067253,127.3274952,23.39648585,124.922635,-7.7439169,26.61312247,91.01800916,8.747865441,43.31138868,57.41324028,18.62,14.03,13.3,0,0,0,0,8.58,0,107.5,22.83
31.07.1949,11.09521668,67.54151216,47.21328805,80.5621711,94.88903216,42.48106418,25.52293586,40.71138226,31.04098244,20.00950729,46.96779536,38.73849199,162.7174837,35.03370744,128.02501,-18.49767085,20.27332376,92.10963834,13.0000659,56.4001151,67.57692132,30.39,19.32,18.96,0,0,1.34,0,7.75,0.09,117.07,24.8
31.08.1949,-22.97706366,-5.695777782,38.17924423,25.70040515,-4.813762459,13.42601003,14.63884813,40.60907775,4.434832653,18.06444991,49.36766778,41.70742214,164.174342,33.07867532,108.7677501,-21.19492045,12.60552897,85.76753661,17.1558596,64.27653335,70.572361,31.47,21.65,21.42,0.29,0.29,0.26,3.52,5.37,0.93,119.06,23.65
30.09.1949,-19.87476825,-0.910217009,47.36665578,31.6080813,7.198927525,9.530631123,16.12977564,37.78149205,11.67036427,21.81638317,49.08628202,45.82942861,144.2296668,29.27766868,95.01371013,-12.14788597,8.777644905,55.72194315,19.07083792,54.05193035,61.01510146,26.1,20.55,20.12,0,0,0,0,4.07,0,110.9,20.17
31.10.1949,-8.28794712,4.203785415,27.14061045,14.63389635,21.92820407,13.33464904,15.29622944,50.91873058,16.44348575,15.90984017,64.13932705,55.63947385,120.0883794,23.5631418,65.09801551,1.607775091,-2.777558647,36.00695402,14.11885523,36.47768529,41.33460913,22.19,19.04,18.6,2.39,1.15,0,0,2.85,2.33,100.59,16.42
30.11.1949,-4.191786815,0.126857272,25.27515326,35.40606415,14.21641871,12.61848847,16.79911484,41.11898227,21.78218318,7.284397351,39.2686782,51.99890932,100.2238474,21.62926386,63.12837515,5.628139313,-0.670554325,47.90153782,9.661891267,31.45606417,42.53737465,15.43,12.44,11.01,5.07,1.86,3.56,2.57,1.83,8.76,66,12.92
31.12.1949,-7.158357806,0.940015966,43.65766951,26.441502,25.2718688,29.06793252,17.86591675,46.67731172,28.86514971,9.721722882,51.07475062,50.07686588,93.54259632,22.69504923,74.54022312,4.818519553,0.540302389,42.89641398,9.135098425,32.85403828,37.50787001,11.73,10.21,10,0.81,2.72,2.52,7.45,1.87,10.07,60.63,11.2
31.01.1950,13.62768589,111.2589655,95.97020067,125.865613,74.51860762,107.4167493,62.62000204,137.8559827,64.41778301,31.31127036,78.09397563,62.83137129,125.2821848,26.80373267,85.38466057,15.25371549,5.768408455,53.23675707,11.84666288,32.34795,40.18010209,4.26,10.18,8.86,3.54,0.57,1.7,0.27,1.8,29.83,71.46,9.88
28.02.1950,8.259378825,85.93644125,85.16863886,38.79501747,85.30938004,89.92749932,56.35961547,110.416956,45.93392909,25.06617031,83.78371376,64.27121129,106.1345487,26.35896149,97.41047972,9.627664991,6.700063752,56.44619572,8.319157549,33.78400825,31.35990191,0,3.6,3.67,2.78,1.58,4.05,2.71,2.04,3.45,59.57,10.08
31.03.1950,4.061336326,42.44763098,56.55447217,-24.0412987,56.23286197,51.37169268,27.77632061,79.97571312,13.36576239,22.38888974,79.50246672,51.34424837,147.2926192,24.22999221,96.2257098,25.28543465,12.73494907,55.37582301,10.70477359,35.29919294,34.47314208,0,4.54,3.58,5.41,2.72,0.82,20.44,3.85,9.14,70.29,10.69
30.04.1950,-7.536263376,24.3931691,42.17225229,6.321528861,54.77626838,53.60404765,32.43704321,102.0673016,11.96513528,24.51056647,102.2085098,71.37226204,198.9002683,22.95416162,121.3063938,14.99715009,10.72232438,46.80338746,9.496473982,33.70895838,41.35167482,0,5.54,4.87,2.44,0,0,1.22,5.13,6.99,86.98,14.64
31.05.1950,17.10380778,53.38557271,33.02507852,1.400781253,24.5686775,39.79055212,21.22215562,81.41724008,29.86609643,21.50658729,90.37436779,54.84174873,124.7470138,19.35438844,131.6172722,-20.13990397,8.303276244,74.84692781,9.618619144,39.42100464,48.2876805,4.88,8.59,7.25,1.29,0,0,0,7.99,1.49,98.23,17.69
30.06.1950,3.325884099,32.64051091,38.56471077,27.91529482,61.44121889,43.99839176,19.01918843,69.43838748,35.7885296,21.09757648,46.55562553,34.52212625,141.1707269,24.18813773,121.6169684,-8.14947676,28.49449186,92.15024042,9.922889132,48.28752441,60.5991182,18.62,13.99,13.34,0,0,0,0,11.23,0,107.5,22.83
31.07.1950,12.56781537,76.32974255,50.52190124,86.74814663,90.95604109,52.89561597,27.84028578,41.38587841,40.59100545,24.52201897,36.57182012,35.06453056,187.0245531,39.21311254,131.6797304,-18.86847236,22.88823797,97.52750614,14.31762973,60.6228187,72.49514296,30.39,19.28,19,1.05,3.15,3.78,6.63,7.86,0,117.07,24.8
31.08.1950,-15.86078207,6.772178108,46.94696003,55.13683564,65.25945829,32.57694303,22.35263704,39.26378048,29.83051245,23.1666024,42.05271932,46.42465876,191.145722,37.9599489,114.8906063,-21.42019354,18.40314089,92.48170201,18.4178262,65.88636738,73.80912849,31.47,21.61,21.46,0,0,1.04,0,5.83,0,119.06,23.65
30.09.1950,-19.19960696,2.888392761,51.68394809,46.81120103,25.41151061,20.41206563,14.39625883,36.34183646,17.67809395,20.15858791,42.66081591,44.88353325,150.4591687,28.3689403,93.18022928,-11.30721903,10.20935409,53.32522369,18.45296821,52.69168863,60.35241285,26.1,20.51,20.16,0.33,1,2.14,0,4.22,1.03,110.9,20.17
31.10.1950,13.66281154,58.97934091,48.36301859,72.92461578,-21.67700664,24.32777914,24.21724879,56.78310482,18.51174391,18.71274756,67.43493799,45.46594221,106.6534145,23.43403038,64.76671226,-0.283263515,-0.710322849,37.66530274,15.15369648,37.1292867,58.55736436,22.19,19,18.63,0.48,0,1.64,0,3.29,15.01,100.59,16.42
30.11.1950,19.05084162,104.5341078,78.54598131,133.0997452,91.34250086,93.63908054,99.30731984,243.497199,83.65480027,29.39210454,64.69937808,58.22363174,154.0145869,21.33791282,86.11622023,31.80138161,16.52259471,73.39615844,11.84842112,36.67630512,63.10875174,15.43,12.42,11.04,0,1.58,23.21,0.81,2.31,29.83,66,12.92
31.12.1950,47.35272508,165.5986947,133.647392,249.5080927,188.7698064,169.3304589,126.3553109,262.6869153,111.2986066,66.12264169,233.5980354,240.0865366,346.0045702,22.38927589,105.9769769,61.51471284,24.55595285,66.5421397,10.65526157,38.5968517,45.07368809,11.73,10.18,10.02,0,0,4.36,0,2.23,32.72,60.63,11.2
31.01.1951,-9.470614335,60.59001371,94.02867596,63.51775862,129.6808289,112.758112,78.11507649,171.8749599,38.30990404,55.86224887,150.5896894,111.2803998,261.5510982,25.71620152,114.2765315,23.75995949,19.5361816,64.38527262,12.25154606,36.62638793,37.18473973,4.26,9.91,8.61,6.46,3.58,4.64,12.45,2.33,17.43,69.56,9.88
28.02.1951,25.31873442,68.10896184,70.95083042,-4.473382937,62.73049642,83.34721343,33.07874702,98.99910584,24.3469615,67.79590164,119.9602771,56.94394738,162.5904914,27.32766291,119.3652463,6.172057866,14.96052255,67.82556233,8.556873803,43.98599798,39.66265458,0,3.38,3.46,0.86,1.43,0,0,2.51,16.78,57.98,10.08
31.03.1951,-41.8143604,-55.04759212,11.9222056,-207.8317871,1.808782604,34.59659443,2.743283554,77.96130828,-1.780564207,46.86697189,105.8697036,34.83151149,132.2939847,24.08886781,113.5870514,0.893804349,14.42550546,72.24821051,11.53784912,43.89975747,35.8970538,0,4.29,3.33,1.44,0,0.06,2.44,4.26,4.66,68.42,10.69
30.04.1951,-13.1169121,-7.449867802,25.23994657,-37.59614224,-39.20096186,40.22857497,14.0464302,82.15331805,-6.052292504,57.96540184,80.04146169,37.30556256,183.5524234,22.32596427,115.2254658,7.952913161,9.730999063,56.30608341,9.078838387,38.61153943,41.43138081,0,5.22,4.56,3.92,2.29,2.55,3.66,6.07,4.94,84.67,14.64
31.05.1951,8.910172848,41.48573117,24.26821567,-25.88308116,23.84966567,47.21178373,22.04202268,83.54113833,30.27516133,20.21808155,46.4362244,17.37701314,95.06040483,15.87532051,137.8172899,-10.59592171,25.32532404,60.66855982,7.617350784,38.79505997,49.3759243,4.88,8.23,6.91,1.67,0,0.85,0,9.2,4.94,95.62,17.69
30.06.1951,12.13617819,51.00211048,42.51705264,50.9650801,14.82751313,49.66673387,13.06768802,46.2515931,20.41555507,7.687498902,9.52701619,9.438457265,112.3183507,15.83173224,134.8972019,-7.192955342,74.79477795,48.73661491,5.238715579,44.21941431,63.28791419,18.62,13.6,12.97,0,0,0.23,0,11.82,0.09,104.64,22.83
31.07.1951,20.07473521,92.97826841,57.00828157,108.6760859,79.04618593,69.92942954,29.81636938,43.42699405,48.39836825,9.994091261,19.59993617,20.48467001,153.0326676,19.0300019,148.0966819,-14.51016739,105.6924619,52.65722937,6.680869992,52.84777552,64.17294249,30.39,18.85,18.59,0,7.03,1.25,0.41,9.63,0,113.96,24.8
31.08.1951,-16.40998304,2.954382706,47.81027227,50.05579556,52.09698615,52.1086696,17.02549153,34.96352316,30.98509134,13.08415246,34.94697496,36.60331063,169.2202382,24.17015369,125.2896161,-9.059583108,70.93871255,66.59647866,8.320809395,58.81710442,65.45646843,31.47,21.17,21.04,0,17.64,0,0,6.22,0,115.89,23.65
30.09.1951,-14.55013201,3.294642867,51.86038613,42.06867107,28.11805525,31.27516666,20.11165678,36.99911708,19.88296566,22.07712997,39.65209164,41.90323561,158.0875622,27.33069605,103.7274141,-8.945845969,36.34814399,51.29389831,12.33038931,53.74016337,54.65213081,26.1,20.1,19.77,0,2.29,0,2.98,4.91,2.05,107.95,20.17
31.10.1951,-21.207978,-34.39979205,25.66453836,-2.988241436,-5.602225232,12.43044177,14.81339238,53.79396895,12.05197477,14.79554902,66.53336227,47.01139462,105.5069782,23.88787639,78.56310264,2.910321268,38.08350182,39.35220688,15.09093535,36.37109666,57.44403073,22.19,18.63,18.28,3.45,1.29,0.29,5.69,3.29,5.13,97.91,16.42
30.11.1951,8.848462441,45.81235927,55.9190688,52.91082084,11.59188452,33.0133476,30.86317615,98.19817432,35.05738837,13.19699675,39.54025991,43.55084649,113.132833,21.46913658,91.50554763,5.402568859,17.02631732,45.50932821,10.5810163,35.3231174,57.82626235,15.43,12.18,10.81,20.29,1.86,1.03,3.79,3.44,19.95,64.24,12.92
31.12.1951,80.4064433,249.3095542,152.729524,316.4047563,104.3312095,151.9921054,89.24825716,170.5384016,79.24302286,12.70798881,54.73760833,47.46576699,104.8314626,23.88205406,92.60178214,4.574954233,6.88334321,64.54935766,11.6125646,42.24581767,57.5518739,11.73,9.96,9.82,2.87,8.03,25.99,36.28,3.65,37.85,59.02,11.2
31.01.1952,9.170647521,116.8333642,123.4377242,94.20568098,151.2541413,180.6758195,102.5685705,234.0215545,74.27680322,79.64716996,74.73389065,87.24643097,256.1414457,63.28581377,188.8185842,31.01762647,75.07746007,159.2369127,26.64137787,54.35137775,87.45377264,4.26,9.5,8.34,29.91,29.54,11.14,20.58,2.74,59.1,71.25,9.88
29.02.1952,34.17405558,83.30147107,81.47025199,55.86298401,148.9766231,115.2106072,73.14608031,179.2218039,49.53923871,54.08172057,132.7029502,136.2670932,178.3316511,47.46632178,174.3861797,17.8552364,113.1232953,142.9099112,15.58402951,56.1531437,91.9014671,0,3.08,3.38,2.11,0,0,0.27,2.76,8.58,59.39,10.08
31.03.1952,-7.559159887,22.01181184,48.71530909,-116.438884,52.95452335,84.30816911,36.81397835,176.8079727,16.73706929,74.94818636,161.3247008,138.2010178,318.0500175,62.00135476,272.9553289,48.91255245,85.23166812,213.0443501,31.29736372,58.90341865,112.3473182,0,3.93,3.11,22.44,3.01,3.88,13.4,4.43,38.78,70.09,10.69
30.04.1952,12.44818715,52.180909,69.94333984,83.90236529,130.1447655,91.84036501,59.79509489,172.3968085,37.79339514,65.88356094,144.202308,105.8948927,342.0454453,39.73119549,258.1382654,43.78490292,70.10057569,157.3790152,18.31338481,50.11157379,80.40945508,0,4.75,4.3,3.25,4.16,5.65,1.08,5.56,11.75,86.72,14.64
31.05.1952,-30.00960579,0.015219413,14.06579067,-77.4017994,111.8349006,64.1681299,42.85186329,171.6081664,48.63471837,81.49651514,81.38071174,58.83808945,307.9267612,28.50747186,240.2689117,33.07154013,81.37983436,121.0724212,12.90767799,42.37545924,90.38439392,4.88,7.74,6.6,0,0,0,0,8.71,0.75,97.94,17.69
30.06.1952,-10.96330664,-11.33301604,20.5339769,-59.06750977,-45.76949565,18.04189155,6.334456172,93.81173144,0.44746083,64.9558559,92.62598511,78.98033283,225.1371142,12.7629247,193.5813368,5.243044721,70.45350682,70.0597845,7.681948303,44.57486458,88.38757675,18.62,13.05,12.67,0,0,0,0,13.05,0.19,107.19,22.83
31.07.1952,16.28635923,64.66315554,39.52883623,25.14102629,-96.51436574,42.94601745,-8.617749494,23.29546038,-0.148102807,10.65271125,36.79576975,-2.662727903,84.82251099,15.59139945,183.9331533,-25.60142761,21.6677521,70.47731739,6.20563494,47.22956676,77.41236344,30.39,18.24,18.2,1.39,0,1.37,4.74,11.07,0.37,116.73,24.8
31.08.1952,-2.300087007,31.01220264,41.67254444,42.97479076,-21.41272842,42.73808255,12.02292326,24.64478082,19.45364243,-2.406929381,31.61766886,-24.65799291,115.268244,15.19037946,146.6176932,-18.2915955,19.21417707,73.81377467,6.295362706,50.2058718,61.29775393,31.47,20.54,20.67,0,1.74,0,0.95,7.19,0,118.71,23.65
30.09.1952,-7.372253977,16.48407987,56.33978591,62.0181876,38.76777862,32.92159814,14.65485578,35.77710798,22.43351249,7.730242978,30.36614626,7.443984269,128.4076023,21.58529515,103.2184459,-13.46312844,3.240988276,59.15993172,11.75494809,46.30696934,53.35439019,26.1,19.49,19.39,1.67,1.29,3.31,16.25,4.91,0,110.57,20.17
31.10.1952,-10.68687098,0.872653159,33.21648235,14.96930381,22.8837493,22.42090172,15.5885029,41.20948558,11.97722326,13.05892355,37.73276844,71.65870235,139.3338899,21.13365529,76.87591237,1.77339461,-4.07440672,42.95756428,11.90032821,35.96679767,33.9112957,22.19,18.07,17.93,9.09,0,0,0,2.1,0.09,100.29,16.42
30.11.1952,-16.04078288,-17.58963073,27.40619906,-0.729827295,-12.47741871,9.510238693,18.8132,56.69869864,17.96204311,6.064995895,19.00963397,31.11470982,111.7072858,22.13610783,75.43509165,7.459849058,-1.543614149,54.87428178,8.750814718,32.61803925,35.06861292,15.43,11.92,10.72,9.62,29.25,2.15,17.46,1.18,13.24,65.81,12.92
31.12.1952,64.17586718,234.7675389,157.2487895,336.9831151,126.0093498,161.5049507,78.9456682,120.9378883,82.56801612,48.63397173,46.38828555,40.91757779,158.8791673,43.94498719,134.5108294,18.93976422,10.5596232,90.14693656,17.45369233,35.13932271,39.08835323,11.73,9.72,9.74,0,25.38,3.47,15.57,1.24,42.51,60.46,11.2
