date,d94,sr_scagg,d43a,d74,sr_ll_enr,sr_hth,sr_dnp,c116,sr_gnt,sr_crw,sr_pnf,sr_trm,sr_isb,sr_scc,sr_par,sr_rll_cmb,sr_ber,sr_clk_inv,sr_buc,sr_hid,sr_mcr,sr_mil,sr_nml,c23,c37,sr_nhg,c77,c86,c87,sr_blb,sr_sha,sr_whi,sr_cle,c29,c28,sr_fol,d17,c27,sr_bul,d76b,d75,c38,c2,sr_lvq
1921-10-31,0.34461350728102175,10.37692753415859,9.461703252009952,24.911826283773042,0.10733566674989892,1.0733566674989892,5.044776337245249,17.82114833170477,3.878177357158551,8.587392719422507,12.132802362989288,1.9317872748285265,11.461845371568739,0.7558738887439528,2.4086483708838267,3.800362926707552,0.0,4.139493717006002,0.0,0.18266293321768856,2.862464239807502,60.64409382827261,5.916532351434397,13.18634345314234,0.4240134111545949,0.0,208.82862284976437,0.3449578097505001,0.5988419779753135,5.059381209674003,265.35120298933634,0.7186103735703762,17.988233433088837,3.237346196824951,2.392821102001051,10.741553641315539,9.225099009600404,5.489413116355352,23.64670265506921,4.191893845827194,19.52224848199522,0.25338581720742653,1.4372207471407523,0.0
1921-11-30,0.7214584490839706,16.356114231029135,12.77253709649139,35.73592825933229,0.12516035216223673,0.876122465135657,6.633498664598545,18.499871600129875,4.679379287091674,10.338163541249049,13.250572940869269,2.4597946806773425,13.225635714493457,1.4373116310413954,2.754252551364854,6.800513066920235,0.0,3.7886278893560843,0.0,0.3404392800508565,3.8087970941443863,57.53423832859475,5.02386803953178,20.500860379484493,1.0663427733879094,0.10303916952517785,208.51191537868084,1.205472510249663,1.630536650615922,4.477469323784463,321.1278615298556,4.483975789193785,47.029371217547826,3.724090489027747,3.238339555676302,23.76698383787563,15.923879171376674,7.448180978055494,33.840648356817354,4.348097734975792,23.37102532549488,0.17793525938743682,6.114512439809708,0.0
1921-12-31,1.7274388905558173,10.148342920807348,48.753870829122484,154.13133179443054,11.390876142249596,9.526914591699661,97.13310746754655,29.460654807117454,7.92508842764563,17.228453103577458,120.057396932259,26.38379844941222,32.40868253816597,11.426081604463375,19.452325775329225,23.760657721340017,36.772207262267194,41.23274127928777,23.259199723399046,17.692895516089873,75.9774781867766,165.19995700978296,39.04168240692445,29.977202202657114,12.227685316590012,9.305948930832258,400.38300691923905,26.110443026461915,12.284439893952124,16.21023337892844,570.0839816862431,49.137759575808495,115.24716021411676,19.949986199993035,7.173028746064912,120.0196112553314,99.7709038349534,31.157843615719457,81.36904483817382,18.234715467585183,92.70913232466992,5.907128921207393,48.753870829122484,0.0
1922-01-31,1.6996777379556414,55.6337658523803,38.66759706205362,113.22760479414747,43.7944121456256,36.2146100434981,127.17223526902818,44.35340012769097,11.558764881761888,29.568933418460645,197.7340308360201,55.4636253824338,68.01188780318743,25.14118136859902,52.86130838203893,29.053749420989085,10.67147967292316,14.142924867729489,28.085237966159504,22.18733799326601,108.06101122019254,257.26077977002103,83.8819523292315,28.619140647929573,30.487436956294015,22.064185949783166,407.69107107050587,42.30020255893638,10.545708289650989,19.414378682065024,463.04429428499793,55.87375269253682,85.19475865012723,20.445231074029355,10.115009057677682,121.87543338286154,115.00275856803853,29.699388297011065,107.39126637832261,13.320894681664408,66.60447340832204,6.6348667196579845,26.45677693719459,0.0
1922-02-28,2.7210219499794275,57.336537545840876,150.71049458003674,440.0526827173022,32.036543715839386,41.89394178225151,468.22640815457567,43.787979547504996,10.946994886876249,34.281378724691415,290.7427868778702,103.01592180053466,91.50370734141538,38.2111856008297,178.49437629257517,83.3389792047247,179.52194967953633,209.27538835152325,120.2805315692699,100.18523694873812,470.14462251005364,352.97821855194945,280.5475485694051,33.1898384447266,196.49626045172104,192.36605895083744,981.0730566843309,46.48974792497953,48.864240501359824,117.0111193927177,1055.6989896658736,82.62997972420959,134.7639482554405,39.60891044620158,15.110913811845688,354.88219941314884,390.9680189130609,97.53408005827671,167.59377136774307,54.35460460263621,262.16488583594736,53.79889899580468,202.59443533709856,1.6105768973550807
1922-03-31,2.6105990167689463,23.662752753149945,67.61734932340147,179.81206227482318,35.85512236000746,44.04122335544295,225.28149939438478,36.09032925507249,9.748537212577052,29.038195952357178,232.27374730198346,83.33297912673048,124.61627739964139,31.61595819768995,103.66217113257953,53.835845169026975,31.066441403984218,61.009999383728044,44.52099144013045,47.524391656329726,243.29859894367834,199.28443787486964,196.46435653093758,25.85516026160895,89.1099413157536,49.76422761582632,638.7652170153327,25.077729808035453,19.700857333731786,39.86236156053396,778.132864481972,44.07649437377281,94.45822439491867,28.69273066700888,16.26907408954112,185.16286111200773,227.8243843122143,61.37877951963241,153.2250977887691,24.20868062195855,114.53210280457631,22.81578510411116,100.84167652181355,0.0
1922-04-30,3.241172438094048,7.19324436882399,36.205063414328336,88.50126612391372,69.16740726725298,71.347815902648,178.06670522392625,35.030696470177624,15.054514185530882,31.701332756069835,303.77331696336915,102.13359049763335,160.44624980713772,18.979170482719706,125.6606811932087,39.00492230219673,10.132210063764468,31.854502142914193,15.615301150808857,24.713980561516387,179.93039550591234,225.62265836011227,217.63269585336514,13.351366719395461,51.92454640996179,19.709236224692233,638.422215157498,56.638325320467565,7.321468379341953,34.40577805825057,685.3467092027159,62.67498755502618,116.57446111199803,20.676395705824675,16.51082147937648,128.78939579734984,164.26073432607953,52.94066153249615,152.30854126158764,13.194734222110771,62.111797679692174,14.716051342263462,49.23888624348655,0.0
1922-05-31,4.301221021452981,2.460814144072673,22.58537330832007,50.51794592639141,168.2243154940902,258.1739100563876,209.08637320085663,39.287569463657825,23.905134858839414,12.749405258047688,659.3695716231703,139.9238249778376,227.2882792656347,12.898437059619395,169.34599079132428,30.732682439283888,2.558482081138365,13.620154608413062,3.7061060793788,11.699668211372293,288.59387445526426,295.1077801638688,282.7461225553633,6.511035062979958,47.04534884101281,6.437348408690498,497.9543748166144,37.24848912245561,2.3183661342977557,27.390808162775436,340.31357477611124,15.293737885931968,96.05288026113492,5.7893229444743195,10.777994843436232,155.48693718975196,179.1958060587719,56.230338811755885,151.7233731246009,8.413425487370887,41.95494843035616,5.309293043306901,14.994593868603227,0.0
1922-06-30,2.099415798507753,0.2829081936130122,14.53973812848433,37.506411568672796,90.57854842378933,175.56306594195925,70.5295416580494,24.350350266592688,13.749793626286172,10.600556640306518,321.5359623881995,52.67106107686498,139.17700504411022,2.8874309422949023,70.99819797823241,6.532391522244504,0.5745742209083282,14.938929743616535,0.5661945658424042,1.8118226106956936,112.58522224877267,249.12560897065788,111.42640185542187,5.27315197266245,19.340542325776045,1.9070442893206232,189.79922976927242,4.842839861941624,0.61128028167802,13.707699270241546,172.9692692084746,3.711344567330835,24.762039584011674,1.486682208510818,1.7344625765959545,99.10933388838141,85.14665331465092,31.287902842750402,71.33822052051153,5.676174044153043,33.882392755867386,0.632492463419394,7.33536338013624,0.0
1922-07-31,0.49498374203570067,0.9967248153884442,8.893203525053128,20.51739080976824,10.61455112876026,23.70794952711124,6.9068735887741415,18.918889896246597,7.8224736294916575,7.447594701560747,60.80200910086623,8.556639904476516,42.09012606403174,1.0056471260271298,13.090254618893674,3.2434460579025095,0.0,16.396634791261526,0.02749656937358775,0.6874142343396937,21.568034320291694,84.05701257505774,21.71537885742423,7.498407527311656,3.26301223421385,0.3910703067497903,103.54488865739918,1.3817388869040612,0.07002522460671755,4.882144067061017,153.37049702454854,5.952144091570991,6.099502438308665,1.133252237098467,0.664320276919791,28.880732866181667,19.026302597218645,7.6982996795999314,25.00970454286272,3.081109882695572,19.467012440667478,0.055618325934297747,3.7813621287627472,0.0
