date,d94,sr_scagg,d43a,d74,sr_ll_enr,sr_hth,sr_dnp,c116,sr_gnt,sr_crw,sr_pnf,sr_trm,sr_isb,sr_scc,sr_par,sr_rll_cmb,sr_ber,sr_clk_inv,sr_buc,sr_hid,sr_mcr,sr_mil,sr_nml,c23,c37,sr_nhg,c77,c86,c87,sr_blb,sr_sha,sr_whi,sr_cle,c29,c28,sr_fol,d17,c27,sr_bul,d76b,d75,c38,c2,sr_lvq
1921-10-31,0.30722560405948823,8.273766008547419,8.112301440031027,21.35897088008169,0.09549590778167352,0.9549590778167352,4.488307665738655,18.140192157090517,3.9476065834082994,8.741128863261235,13.124040665838601,2.287369795576229,12.073734403299325,0.8133971780158022,2.2469280289028517,2.784817787454515,0.0,3.5527357376955244,0.0,0.1883593540140085,2.913709621087078,62.53530553265082,5.723201342646268,9.911621621200345,0.40323845407131087,0.0,156.96772200105033,0.296061311474627,0.5134368000019637,4.34223256829453,245.54817508458422,0.6161241600023564,9.924480893403825,2.3722521893131048,1.7534037921009906,8.735223212648613,7.502015229686455,4.0225145818787436,17.3277551219392,3.5940576000137456,16.738039680064016,0.10515440651358927,1.2322483200047127,0.0
1921-11-30,0.6972380337781933,14.25475211768463,10.810765044191752,30.247140495983306,0.10639025785249237,0.7447318049674465,5.638683666182095,17.223463314967805,4.356523073785974,9.624876558364361,11.696557410811044,2.3422046195399586,11.798932292953472,1.253818450861917,2.5508683249439708,4.445969405676911,0.0,3.2561693997882624,0.0,0.29165118148682306,3.5460071530816073,49.289049671273105,4.658456683381155,16.506960426802898,1.1482701979370957,0.10171841295212608,167.89041396121678,1.0360538999326288,1.3800976652159682,3.8482001997497646,275.644779271567,3.7952685793439125,36.75791744569459,2.434697531680212,2.117128288417576,20.157309861793536,13.50539760740167,4.869395063360424,22.12399061396367,3.680260440575916,19.781399868095544,0.13315698758650454,5.175366244559881,0.0
1921-12-31,1.5401292388405232,11.615005297748791,33.93654563134156,107.28758323609162,6.769902243620195,5.662100058300526,57.72880276832493,18.599109006795064,5.00326908954721,10.876671933798283,58.688572484206674,14.588103332906567,22.088681597365206,7.0323793648918,15.498819761088898,16.97734326809948,31.58440867630552,35.41565351573904,14.01165831544992,10.658440940812332,47.96612322805043,99.51870136870839,27.692011341702212,21.851542547272622,15.172146973675556,11.970839693988086,291.85466514700994,22.4267990600986,8.550940631519133,13.92330441647788,425.9828469650984,34.20376252607653,73.33537996187329,14.254561800574095,5.125235703577203,92.03078151825177,76.50411592468168,22.262742587413474,58.13939251245388,12.692802499911213,64.53288007849595,3.9352756114576883,33.93654563134156,0.0
1922-01-31,1.944445191805576,28.206982015845508,30.798501742867533,90.18508644322934,21.27464244286849,17.592492789295097,61.7782886321758,18.89467171368129,4.924065961747245,12.59644780912086,72.78387149445874,17.778532524193313,31.495220624409,7.823258478564192,28.69823942230728,22.76490734074711,10.927670445029506,14.48245480666561,12.50014669442995,9.87511588859966,46.034291084241694,114.50134372097834,41.50466323116672,24.47959642961682,20.724412793435544,14.458812072873096,348.7216129421488,43.31570573993623,8.399591384418418,19.880460689150063,461.4344615353436,44.5030982121818,76.03137270032926,16.019749610155372,7.925560333445291,81.57767197880848,76.97742731834936,23.270794170541492,84.14584268913191,10.610010169791687,53.050050848958435,5.5772320518742715,21.072659087225155,0.0
1922-02-28,2.098712174414516,28.56496822008729,89.80837451040072,262.2273667398404,17.687618782666227,23.129963023486606,258.51135143896795,21.6738920141896,5.4184730035474,16.968375984793173,127.39639544565605,39.16470346014991,33.5259344799266,14.98271079066086,97.41189277845963,58.89538617580704,129.98583412325962,151.52930304568034,61.06405460171856,50.8620696924726,232.7091563628778,179.20008275371163,144.27802742112044,22.754263041343773,129.71552807565527,119.41268314025191,672.6032858444764,33.66167019128237,29.118197928690947,84.72383451221224,788.3529849907902,49.23919986817964,94.33027395820136,27.991488484655545,10.678833757151825,229.51956819919633,252.8580217013167,68.92701788707087,118.43797439750207,32.38990556112813,156.22403944887557,36.159328973208865,120.72601163693213,0.802386747755261
1922-03-31,2.417497259716636,19.399574177317522,57.235528080261,152.2041080060274,27.116233872765893,33.30715484828322,170.37414524623685,22.269193148146165,6.015241827372815,17.91774161345094,121.18653831973565,38.1237153334879,48.24246496587756,16.953407075851462,79.21557120205777,49.123761137756915,36.095264168094765,70.88588023372827,29.69526311221466,31.698514988832315,150.12507794698536,132.92165393086563,134.88351226740227,21.585520372198022,85.16682126371197,45.05912538410748,533.2815370481069,29.137140954968064,16.6760304036316,46.315007637374606,720.179747851424,37.3090849708368,91.53531517738489,26.181345221771544,14.845092651519948,166.8323727395632,205.27055141875857,56.006485912552535,139.8137816997697,20.491732275649,96.9470920075532,19.177510833163556,85.35866409994479,0.0
1922-04-30,3.7619425944467877,6.166754467822021,44.463139000856906,108.68767311320578,56.298904006770805,58.07365054288616,144.93763378275494,25.415946652051485,10.922555586005599,23.00038147437717,181.54629161946846,62.63894772152815,88.67809115639578,19.300705998407434,122.6490349945831,48.228895557198584,10.750584831387798,33.79860123249257,12.942463440606021,20.4837413508804,130.54554416735536,187.00331034261458,194.71207313674762,15.298331959124328,68.97541576517098,20.846830797330025,731.5202393003502,60.094995784088624,8.991434775728841,36.50558302456864,759.4918256434642,76.97063395926119,151.2951989312418,25.56599706235964,20.415338313532605,161.81143266273153,206.3777424141172,65.46019028054721,188.3268135252939,16.204343991423407,76.27898513035896,16.355957900278373,60.469869041165396,0.0
1922-05-31,4.921495833305185,2.134627232713555,31.710755525126107,70.92918992457842,168.04018651650213,257.89132725639837,208.85751888801843,53.0035010057738,32.250807490285645,17.200430661485676,624.2810899336534,154.14105887011524,223.05761768769813,29.198833375885958,286.34584031619477,62.03242549235458,2.5783818336578723,13.726091526237498,4.390939158192838,13.861592244491117,389.34670491895565,349.6392925768846,402.8535226127947,9.986945990960018,70.30021466207967,6.9667881931991325,763.7869246828686,37.538206107666085,3.255077553903673,27.60385257210193,467.40750652138206,21.47301160559036,185.66883345215544,11.685466926415492,21.75485863960331,296.2216898786872,341.3899935859144,113.49820535975897,306.24625290664426,11.81278144561817,58.906403475482605,7.872511803508012,21.05300159863505,0.0
1922-06-30,2.5664529976689026,0.2401494257303384,19.819172823491446,51.1251334996371,194.36540680779896,376.7270211991084,151.34381478710037,75.44776545661779,42.6027220649955,32.8450433916223,630.3812001968433,111.55427540704665,164.68838619658467,7.0626297524974495,193.38905238507297,14.535734920992237,0.6072055307778904,15.78734380022515,1.2331184469788887,3.9459790303324436,348.83701257309195,542.572116670711,265.4101377042424,8.791412565134205,28.060839777527104,2.0627097201627946,316.4337652502526,5.117875187985077,0.8332384970837244,14.486189091415385,255.54289517640487,5.058948018008327,60.43420244069015,3.3081327751223712,3.8594882376427666,220.2282854139774,189.20217433145507,69.62115794916627,158.74024998200832,7.737214615777441,46.185219552640724,1.3305607953116543,9.998861965004695,0.0
1922-07-31,0.5513471959127924,0.82740598371499,10.635470784905259,24.536952283285363,32.24827176065778,72.0275770462596,20.983905377194482,45.34673769440627,18.749707923843015,17.85115962078345,157.22217670500987,23.493600696246816,75.50206525019485,1.6158404633092693,21.98221509252604,4.677431691025064,0.0,16.152913926882544,0.06514013406479995,1.6285033516199987,51.69647903602723,199.13338983609344,45.05326437949604,10.027316925833695,4.223121938075046,0.39068944657281524,138.46638914144876,1.3612006118159445,0.08374386444807291,4.809575495083004,204.32653261598696,7.118228478086197,9.466471543583827,1.63428336192442,0.9580281776798323,45.042454482456314,29.673463366581263,11.101855941348646,36.066943159711336,3.684730035715208,23.28079431656427,0.126379495990218,4.522168680195937,0.0
